"","V1","V2"
"1%",-44582.1230187704,-5144.298956714
"2%",-44042.846267229,-4662.40476970572
"3%",-43594.6186693086,-4232.62902035749
"4%",-43040.1109140353,-3888.34569815109
"5%",-41130.8780445918,-3635.92278892614
"6%",-39234.0836596311,-3376.86699261232
"7%",-38124.1448559988,-3047.1776988691
"8%",-37432.1460900598,-2774.93688410235
"9%",-36497.1782962912,-2535.4843645058
"10%",-35734.050688838,-2311.92947319803
"11%",-35065.3155684227,-2045.61361292664
"12%",-32812.5162344127,-1796.4814253148
"13%",-31048.5544712204,-1500.54923633844
"14%",-30306.0275466854,-1249.47032315955
"15%",-29378.4372369966,-971.355051164446
"16%",-28677.9428520599,-724.592448652437
"17%",-27943.5676921363,-566.167410818314
"18%",-27587.7868539235,-356.072440502385
"19%",-27308.8724641558,-217.116106989852
"20%",-27031.1718670178,-67.9855360716495
"21%",-26773.0807592864,-14.3055960138223
"22%",-26364.2658789003,-3.97290987531363
"23%",-25822.988064295,2.71441892734897
"24%",-25190.5052429564,9.99949728584393
"25%",-24648.9275180497,40.1917064975103
"26%",-23609.2477274397,119.715372558305
"27%",-20774.0281019291,363.049445266908
"28%",-20135.6783206964,689.310774904832
"29%",-19628.5541512712,1028.22428114701
"30%",-19084.3702207588,1451.43947306419
"31%",-18309.7588953042,1792.92116946627
"32%",-17779.296649362,2099.07660940769
"33%",-17389.3090813172,2415.14207529268
"34%",-17073.9091044014,2689.64554690874
"35%",-16777.1885951218,2984.75277045338
"36%",-16505.1979464957,3168.51995925813
"37%",-16248.9320000073,3443.59708823533
"38%",-16022.6085199822,3801.07400770232
"39%",-15786.1082127646,4349.07153366209
"40%",-15557.6499945975,5075.43991728567
"41%",-15339.7359794506,5572.59090699625
"42%",-15094.5605565072,6723.43313270003
"43%",-14911.5448686446,9819.66424488201
"44%",-14722.6046615277,12169.4819056027
"45%",-14571.5804419306,12771.1899486574
"46%",-14403.3201512565,13349.4538111056
"47%",-14261.7221791971,13767.4791994312
"48%",-14127.3485628057,14262.871113233
"49%",-13964.6000712484,14606.4383666929
"50%",-13813.9297035411,14935.8093876265
"51%",-13635.7596212528,15224.6742460638
"52%",-13459.8000796168,15552.4532756233
"53%",-13281.3244474045,15857.0036523077
"54%",-13150.2165873744,16112.1788060708
"55%",-13002.4131571452,16402.2441952476
"56%",-12879.0715045273,16684.2945516386
"57%",-12759.2272400973,16912.673057383
"58%",-12638.4145380729,17164.8897942835
"59%",-12516.5342189101,17390.694651383
"60%",-12423.9402989438,17553.4523645721
"61%",-12296.8163692163,17723.8018517643
"62%",-12191.9989247399,17888.1800681408
"63%",-12097.5669370041,18033.153223066
"64%",-11980.294839227,18173.7938953338
"65%",-11864.6375232023,18340.1484666512
"66%",-11748.4142471169,18508.5935433983
"67%",-11639.5254330819,18677.2159443176
"68%",-11505.3541938955,18829.9613212985
"69%",-11355.7892248804,19008.1372861013
"70%",-11192.8898781979,19148.3412813015
"71%",-11000.8820830302,19293.6405969902
"72%",-10780.2047270306,19452.2687694152
"73%",-10487.3155520191,19575.4876189651
"74%",-10133.7830633534,19701.7382269749
"75%",-9860.78679889227,19822.3610365044
"76%",-9564.06842670716,19948.0870549406
"77%",-9116.45868765975,20073.3051262495
"78%",-8332.25843885783,20205.5286667464
"79%",-7576.39869959165,20341.6704097127
"80%",-6718.80530585847,20490.9449214672
"81%",-5631.82131932078,20641.1888966236
"82%",-5099.24873229107,20826.6755596038
"83%",-3704.29444819216,21005.7300669663
"84%",-2829.27158359885,21151.1176780056
"85%",-2237.65093978549,21316.4241660417
"86%",-1964.74919906223,21469.9546050582
"87%",-1647.12778676284,21636.2058364608
"88%",-1295.01214551034,21811.9519576437
"89%",-670.049917185646,22030.4394741286
"90%",-366.575770511675,22373.3886940046
"91%",-168.982144340471,22697.4650938721
"92%",-73.6435026244805,23036.3672534396
"93%",-12.4118851540407,23520.5655319304
"94%",-2.37443018497181,24140.7959965804
"95%",11.4530243580528,24770.1168652484
"96%",34.1851887744389,25715.7394499769
"97%",236.537576680233,26304.9344894445
"98%",1772.9338853397,27187.480635499
"99%",2587.24548010535,28831.9503596375
