"","V1","V2"
"1%",-19108.0355099041,-6062.68557371311
"2%",-18124.5148507386,-4200.74803883802
"3%",-17461.8663901881,-3132.21880306718
"4%",-16673.9506175035,-2760.85321987337
"5%",-16040.6334957395,-2401.89104883759
"6%",-15505.2140131546,-2130.79270178215
"7%",-15212.9383811623,-1863.54853019403
"8%",-14992.5499462922,-1651.37198854766
"9%",-14712.2566252906,-1432.89008530095
"10%",-14326.5278348052,-1250.89247455634
"11%",-13295.8691612127,-1076.30095387167
"12%",-12184.9206627341,-882.160883192603
"13%",-11002.1507856848,-734.348559783637
"14%",-10272.6330649747,-566.874383695129
"15%",-9593.68174898166,-430.495534754449
"16%",-9195.83894694693,-319.104643200426
"17%",-8688.96574791536,-197.388146098476
"18%",-8023.3646296465,-81.9465330798405
"19%",-7219.44779254378,-14.0913500687263
"20%",-6088.20340687,-0.511332381242736
"21%",-5253.54081410588,5.31762174174874
"22%",-3695.85205918356,15.2173203840162
"23%",-2438.66699449508,36.9200682949743
"24%",-1486.43182660969,75.1541921986025
"25%",-484.309169191767,138.355078018737
"26%",-334.714022400448,232.906606562074
"27%",-245.841125146772,383.991317764775
"28%",-97.5035684461287,576.21969816183
"29%",-44.4659397631175,738.91563478069
"30%",-21.3911656911396,929.661358993271
"31%",-2.30353559989798,1107.64846718173
"32%",4.91199920577094,1274.79656710334
"33%",181.709818214278,1450.77946655126
"34%",497.116514984622,1645.40755665018
"35%",730.26292070367,1852.84055712461
"36%",966.659980957649,2047.7533026321
"37%",1235.98201551382,2237.41666440926
"38%",1479.82686312024,2376.94227779985
"39%",1734.47483595653,2537.51494481181
"40%",1993.2445336518,2691.60820532288
"41%",2276.6666411755,2830.34870541583
"42%",2607.90705961422,2977.11548568123
"43%",2960.52431608678,3119.6525633106
"44%",3251.38557009396,3246.72083423969
"45%",3554.89015676495,3395.11215814748
"46%",3972.58446848182,3554.22505714942
"47%",4262.37785140347,3703.27564801026
"48%",4512.80574553628,3829.55027643109
"49%",4731.11570297287,3988.2087518463
"50%",4925.12029096383,4135.24407048039
"51%",5115.09225950266,4286.62000876962
"52%",5310.26358498802,4416.46782617645
"53%",5462.93466011922,4539.43287479906
"54%",5634.82284823157,4650.78969446839
"55%",5861.74953215346,4803.49841592322
"56%",6062.73358828936,4974.07914212541
"57%",6249.47479747701,5120.05447691838
"58%",6428.57475479213,5278.68720891395
"59%",6596.31353517224,5444.63517174851
"60%",6752.57458415675,5600.98523352787
"61%",6886.9099070653,5771.58591461211
"62%",7014.78629245944,5917.38246185214
"63%",7140.68912258756,6031.02527088575
"64%",7295.50859361389,6163.56222826289
"65%",7426.66225381111,6273.67476943817
"66%",7532.16082446927,6396.64408696294
"67%",7647.41609761119,6535.49585719287
"68%",7760.4943820723,6657.12106009192
"69%",7899.71255120121,6784.86170857893
"70%",8024.44236691887,6912.69097854491
"71%",8149.75238691996,7020.96618208891
"72%",8293.910277423,7112.58336485389
"73%",8430.16903687896,7200.54678077978
"74%",8580.66961657971,7291.47102911933
"75%",8708.11924237152,7385.8851220487
"76%",8824.57031798273,7476.23675406929
"77%",8933.6739844728,7556.83049047965
"78%",9037.279275371,7654.30241407176
"79%",9137.19823372158,7750.26647380742
"80%",9234.99050704321,7849.85699382903
"81%",9326.1878667691,7950.87498733653
"82%",9421.28389528914,8096.23215984772
"83%",9513.01404941787,8209.98729583337
"84%",9599.52818146276,8350.75629848244
"85%",9699.07106563856,8499.54470093623
"86%",9782.92673644845,8637.9736244845
"87%",9891.64224591627,8749.07318535293
"88%",10009.866724577,8912.36283772802
"89%",10155.04611461,9046.1989598225
"90%",10280.7936932842,9214.48112190931
"91%",10415.8191162405,9370.37256761308
"92%",10576.6135839937,9539.22735129057
"93%",10827.6640066727,9731.37853418416
"94%",11095.950647965,9968.18239411935
"95%",11485.4731931282,10223.8310264088
"96%",12003.5117979658,10710.9351261152
"97%",12355.0191401771,11308.0029089204
"98%",12824.2304754324,12155.3901105744
"99%",13443.7474263994,14744.096552197
