"","V1","V2"
"1%",-20492.8172712594,-403.196081515635
"2%",-19672.1142637809,-309.844187369033
"3%",-19165.8310323601,-118.667140446963
"4%",-18822.7242930675,-27.8154523483039
"5%",-18370.9646221559,-16.3272282998403
"6%",-17874.6736409509,-10.1254604385028
"7%",-17381.1283756651,-4.67380692600599
"8%",-16956.5523612775,11.2783812838799
"9%",-16484.6287475123,2880.39382788695
"10%",-15677.919681452,6020.68647231768
"11%",-14739.0723817841,6787.50222628675
"12%",-13832.0463306456,7616.28798532752
"13%",-13005.898463616,8114.29758696322
"14%",-12654.1831072842,8755.29948668549
"15%",-12415.6996257444,9414.93720879887
"16%",-12127.1616147358,10690.8898945604
"17%",-11869.9991521281,11615.4935276751
"18%",-11703.6434767289,12209.3376365307
"19%",-11526.1727316017,13128.4917479933
"20%",-11371.0823664113,14247.2271396265
"21%",-11213.9333955163,16411.0548299752
"22%",-11096.592482553,17095.1530433794
"23%",-10961.6766704022,17905.0983112421
"24%",-10807.4859299952,18291.7857554879
"25%",-10683.9689311739,18556.5921932197
"26%",-10538.3529381578,18819.5875393482
"27%",-10414.521779256,19083.7942527701
"28%",-10309.0675657144,19404.0067896606
"29%",-10189.1853822746,19697.0341957438
"30%",-10080.8196128183,19990.8696598231
"31%",-9966.93187151869,20272.963360792
"32%",-9838.64616598643,20625.2064142288
"33%",-9701.96875813412,20943.7750559059
"34%",-9516.25359027824,21292.6714773247
"35%",-9373.39897843783,21615.0689592715
"36%",-9169.67992588581,21915.6657179553
"37%",-8934.18173688364,22144.4033359697
"38%",-8670.98336240127,22374.6834091327
"39%",-8473.37695888293,22615.839366376
"40%",-8297.77022966892,22801.2976721728
"41%",-8126.68921447264,22954.5120519685
"42%",-7952.95402921693,23140.7395833804
"43%",-7799.65674620282,23287.1162625508
"44%",-7643.22688721708,23468.6974652223
"45%",-7507.22064093521,23645.0307449518
"46%",-7350.88107295033,23809.4059885868
"47%",-7225.53213227502,23983.6882876856
"48%",-7098.68156926555,24198.2247224771
"49%",-6973.10997912517,24380.57775095
"50%",-6849.59311490057,24594.6947911496
"51%",-6712.3650709648,24764.0812080314
"52%",-6604.41454381594,24950.8337123256
"53%",-6493.76372769203,25130.6537234306
"54%",-6367.70044293576,25304.7317172594
"55%",-6246.54155776573,25468.0442332998
"56%",-6114.48836706704,25598.3846366247
"57%",-5993.3928093906,25732.395181555
"58%",-5869.80438498663,25863.3600926334
"59%",-5737.92085133136,25980.210755218
"60%",-5619.24954861957,26085.3020988066
"61%",-5455.8660633671,26188.8447796154
"62%",-5317.06635192134,26304.0486650617
"63%",-5189.65436919412,26433.6181918109
"64%",-5016.02780058194,26564.5334012893
"65%",-4865.25479919733,26710.3951873619
"66%",-4638.49550715418,26845.5638473156
"67%",-4401.74698725922,27010.2785136531
"68%",-4134.01771359129,27133.3091764803
"69%",-3937.97088561716,27266.6895677459
"70%",-3740.90483128486,27397.676216365
"71%",-3565.73752706936,27519.4181822799
"72%",-3392.03517335628,27653.5132440967
"73%",-3264.02573478959,27784.6824573493
"74%",-3088.04484961171,27921.2435907948
"75%",-2968.492431296,28067.8099826944
"76%",-2832.22336017068,28226.9688881545
"77%",-2713.48076390469,28351.9097360679
"78%",-2561.62583412662,28467.6377571318
"79%",-2435.02022912318,28591.940050698
"80%",-2280.36036323214,28731.6832662523
"81%",-2128.31987386646,28852.2642741592
"82%",-1943.09720888133,28986.4483690527
"83%",-1706.56167064651,29118.424104745
"84%",-1411.74169212791,29233.6231227865
"85%",-1126.73852771642,29411.564434781
"86%",-777.152674766275,29591.459868144
"87%",-502.658604774113,29738.0383753318
"88%",-324.727854237435,29901.1285193919
"89%",-134.276197050515,30078.2259949207
"90%",-26.4862530330069,30232.0236867485
"91%",-3.18822181757033,30382.0989533433
"92%",2.32997883456029,30521.9609861394
"93%",8.67465423953843,30730.8630562242
"94%",27.3757478305655,30935.5822177472
"95%",86.7414093591161,31222.8378924012
"96%",304.269885542391,31522.4798543383
"97%",520.444070116261,31941.7592694352
"98%",829.689573625586,32475.9341763974
"99%",1717.73008943146,33145.8451681379
