"","V1","V2"
"1%",-16867.3940104549,-4383.78668397687
"2%",-15622.4545139806,-3387.87646351744
"3%",-14497.7335961627,-2430.47684685566
"4%",-13491.8404801151,-1712.34110598376
"5%",-11520.450486529,-1288.79792050889
"6%",-10221.1335446945,-910.120286862221
"7%",-9808.09973221338,-535.397947006935
"8%",-9553.78069154414,-367.225854705191
"9%",-9363.51712590733,-247.153355687311
"10%",-9154.98813942869,-121.65805150879
"11%",-8984.49651501805,-70.5699699297011
"12%",-8802.94691244696,-48.0835646813092
"13%",-8633.7800001277,-16.0806901345926
"14%",-8472.9817605346,-8.08347067507626
"15%",-8335.78754184173,-1.2818213821781
"16%",-8192.26613714871,20.7371308554563
"17%",-8066.8630823289,465.098822816781
"18%",-7932.47802864469,1548.16895468329
"19%",-7803.1972474935,2154.10706825801
"20%",-7653.96368306975,2829.16404395848
"21%",-7493.87235385993,3581.26151277514
"22%",-7314.67647612454,4068.67914415618
"23%",-7109.79575243914,4438.80604638165
"24%",-6884.40449476573,4876.91761163751
"25%",-6680.44240111319,5354.94734357527
"26%",-6475.0138253045,5623.31411788125
"27%",-6218.02767146359,5930.82577735041
"28%",-5988.02708750535,6298.25536490929
"29%",-5764.43654302666,6634.44543563006
"30%",-5430.34302500459,7080.29632697927
"31%",-5154.6390064846,7514.01179339885
"32%",-4948.12425238669,7899.58383314502
"33%",-4763.12312366161,8226.38521325435
"34%",-4601.76206260586,8478.74830333118
"35%",-4418.84943638296,8670.05291985205
"36%",-4276.98132849721,8936.2280850728
"37%",-4132.33543702987,9177.76243144686
"38%",-3975.55723781222,9494.90924791247
"39%",-3854.99062988389,9908.01127119831
"40%",-3724.832746761,10291.1718740461
"41%",-3592.29453935305,10550.093010718
"42%",-3418.22032372573,10788.9365187203
"43%",-3279.41994088097,10976.2168738197
"44%",-3141.68014955618,11117.4700322503
"45%",-2990.94619026555,11259.4941344212
"46%",-2840.6773634932,11427.7665212101
"47%",-2716.63921603792,11575.5627641446
"48%",-2585.34291770927,11731.9147079831
"49%",-2474.31374747039,11870.3483995313
"50%",-2329.27889598089,11992.1726804035
"51%",-2210.39718181363,12152.0814534574
"52%",-2095.95062271836,12301.1558731253
"53%",-1969.91895857066,12445.0224498097
"54%",-1847.59035840819,12594.5336382959
"55%",-1726.76805511206,12727.6276711929
"56%",-1576.36224874788,12875.1620330792
"57%",-1430.87869289831,12991.8268537676
"58%",-1295.8098809425,13096.8591849586
"59%",-1131.97598746349,13235.4266104925
"60%",-999.196754519731,13356.8589323519
"61%",-868.465693636517,13465.2588701905
"62%",-754.775865302051,13595.1283364977
"63%",-662.061510405464,13705.5452217902
"64%",-545.587396687588,13815.0237148597
"65%",-435.331439779101,13906.6548211301
"66%",-347.811925176348,14014.5658867513
"67%",-277.31930201535,14141.9586597447
"68%",-214.816636715836,14265.6222643796
"69%",-146.052114852784,14401.5509347684
"70%",-96.3667076053794,14513.9287166383
"71%",-52.6360068431076,14615.9143225823
"72%",-32.9575650018729,14720.3815086781
"73%",-17.0815823990042,14828.1297417516
"74%",-10.9224049523794,14921.6156685171
"75%",-4.44818762550218,15019.4947920294
"76%",63.096116029262,15103.2003331434
"77%",176.582066071248,15184.862409673
"78%",290.258966157719,15260.8359366809
"79%",381.528357481943,15360.1218608685
"80%",490.585640704863,15442.1982846598
"81%",603.318869113399,15547.6870505911
"82%",753.502967830967,15663.4689031257
"83%",890.846770328539,15786.5603062109
"84%",1050.77973320015,15951.6767633494
"85%",1252.14642638558,16128.0156659202
"86%",1414.9706223707,16382.705865715
"87%",1570.20352193119,16624.8808039599
"88%",1739.73163586901,16868.9652017802
"89%",1974.38804134285,17107.3771110964
"90%",2176.09726683072,17305.071500176
"91%",2365.05086311347,17524.9425730498
"92%",2575.98661728966,17762.6446277973
"93%",2770.37361871948,17938.6947637747
"94%",3033.12795524913,18158.4696047152
"95%",3259.45806286217,18448.3002577314
"96%",3518.1782026086,18793.7261118131
"97%",3804.70141650962,19275.2293497445
"98%",4269.70421590944,19772.8849300414
"99%",5033.64504730546,20944.1127447567
