"","V1","V2"
"1%",-36252.2063355968,-31654.9584641721
"2%",-35347.9293454635,-31071.7110718362
"3%",-34010.3367095166,-30602.1957693997
"4%",-32993.6490291724,-30210.2103283277
"5%",-31809.6690153713,-29769.9906422263
"6%",-31185.3916764986,-29385.9889464447
"7%",-30466.327455836,-29074.3841863521
"8%",-29385.4569005969,-28757.9822974195
"9%",-28867.8969064553,-28340.8719947185
"10%",-28484.7081798363,-27830.5480548601
"11%",-27944.5567368804,-27506.6577119026
"12%",-27395.6456528603,-27230.6619907721
"13%",-27039.4178994859,-26936.4746011647
"14%",-26807.8222820926,-26615.1025561716
"15%",-26489.749058909,-26292.2670273816
"16%",-26258.7544625202,-25895.6857773971
"17%",-25983.9553497314,-25513.2446809494
"18%",-25717.9746090881,-25147.2373197437
"19%",-25323.1261936306,-24892.40145911
"20%",-24934.8577263666,-24639.1153780955
"21%",-24600.3884334736,-24454.7443248509
"22%",-24292.2303074389,-24225.2787496741
"23%",-23970.0423210399,-23936.9814528865
"24%",-23585.5972832953,-23708.8237021322
"25%",-23024.7858901271,-23453.0926836429
"26%",-22126.9971193768,-23192.7710158086
"27%",-21255.4374991568,-22885.5540788222
"28%",-20151.0195064072,-22547.3860733329
"29%",-19608.399098626,-22178.5412100857
"30%",-19265.6207674425,-21697.0198055492
"31%",-18981.3605978068,-20760.2136061939
"32%",-18688.2767054727,-19575.0629723639
"33%",-18361.4654991127,-18643.2719892622
"34%",-17357.5257402928,-17686.999691109
"35%",-16558.2535918925,-17082.6243153947
"36%",-16138.8508170434,-15869.9795916165
"37%",-15808.5268504178,-14983.760370622
"38%",-15346.7409465099,-14420.7686027945
"39%",-14980.4073004225,-13956.0931833203
"40%",-14687.6085440322,-13653.9939451117
"41%",-14455.5973757245,-13287.6323526768
"42%",-14244.1038665112,-12865.2098648032
"43%",-14073.5897460308,-12487.1330395989
"44%",-13882.4536013341,-12181.4170867852
"45%",-13751.58475761,-11812.6397071166
"46%",-13579.9862653834,-11388.890861259
"47%",-13453.0857660053,-11024.0854413859
"48%",-13303.2746938624,-10656.9965523276
"49%",-13163.0876161933,-10234.2070745561
"50%",-13031.2346933391,-9838.18325552609
"51%",-12871.7193284793,-9368.5959053268
"52%",-12720.3684222714,-8839.63468890672
"53%",-12581.4710768641,-8322.79408953167
"54%",-12431.6257393511,-7772.21051271318
"55%",-12262.2382892335,-7204.29832719631
"56%",-12116.5758732251,-6490.31114461312
"57%",-11976.3101005059,-5733.20415158357
"58%",-11799.05855603,-5112.35388347188
"59%",-11638.4784702101,-3801.52266227352
"60%",-11484.6031947922,-2861.88208098411
"61%",-11349.3201336526,-2281.02704514192
"62%",-11218.417763309,-1708.24586731733
"63%",-11099.2377788027,-1122.98936865716
"64%",-10976.3323836707,-810.749473914728
"65%",-10830.1654914373,-472.371117922228
"66%",-10683.9734769433,-212.008172986123
"67%",-10534.0901514024,-145.904274471142
"68%",-10360.6572368177,-76.9359835924618
"69%",-10147.7207029928,-18.190681681804
"70%",-9981.20278883248,-7.08315509944618
"71%",-9771.74674524825,-1.19998574044534
"72%",-9577.82647348017,6.85043215411846
"73%",-9367.63283514923,200.86068801985
"74%",-9148.05574755071,408.668672363338
"75%",-8924.58761045634,558.434940257243
"76%",-8704.4539142981,895.719516260561
"77%",-8466.45557381047,1176.02465494926
"78%",-8301.53567492019,1359.66116025898
"79%",-8114.70737471557,1561.60054924642
"80%",-7928.61234212205,1781.72106219693
"81%",-7604.94968207699,2011.50232630328
"82%",-7106.56595120759,2161.40974688379
"83%",-6629.07247582304,2339.65380254081
"84%",-6223.8357972787,2495.30853720957
"85%",-5793.90414104859,2649.31232090217
"86%",-5303.48508816251,2794.09054389318
"87%",-4815.86286127388,2940.05541367133
"88%",-4366.06503113681,3104.09911712926
"89%",-3921.24209612427,3273.67851144994
"90%",-3043.81538307717,3448.49480685482
"91%",-626.512424429168,3646.70815650507
"92%",-205.020438629453,3836.01381237518
"93%",-142.572467832192,4051.15881405559
"94%",-95.3149399517267,4315.16657527944
"95%",-34.9150704493099,4611.59051668345
"96%",-17.9262258671024,4883.30714905218
"97%",-6.72612548827507,5154.43962325677
"98%",6.62176347918052,5606.00769059395
"99%",367.445606501194,6175.40420477126
