"","V1","V2"
"1%",-1272.80486537543,-29376.2699886969
"2%",-359.497795124444,-27391.8870280696
"3%",-212.158434028606,-25923.2374728787
"4%",-92.3968242267089,-23929.8712652105
"5%",-42.7931937089446,-23185.4549157773
"6%",-21.8608411479639,-22308.7348768659
"7%",-13.0935778841172,-21669.8900404456
"8%",-5.76958229896106,-21087.2977144641
"9%",2.75709341796667,-20435.1775524382
"10%",195.914742951858,-19888.2533865177
"11%",563.614816360225,-19358.6436114659
"12%",1047.49069894524,-19021.0215395085
"13%",1317.00847633412,-18623.3568173996
"14%",1997.71897592949,-18262.3939960515
"15%",2671.17699321448,-18026.4646961398
"16%",3003.01690533035,-17778.5923478969
"17%",3553.94401317192,-17588.3113278715
"18%",4126.20815884309,-17332.8923152929
"19%",5036.35077607385,-17125.0433519151
"20%",5496.53818229379,-16924.8481473632
"21%",5851.71925826818,-16743.8065608951
"22%",6182.07605357927,-16553.4837162404
"23%",6489.24300795214,-16375.1479012091
"24%",6716.90291615634,-16203.1061530079
"25%",6937.16295694936,-16040.3406779713
"26%",7171.90130269339,-15882.4920437395
"27%",7386.12463038689,-15744.2002230674
"28%",7546.18143892159,-15603.6871383103
"29%",7691.05682467624,-15451.279474716
"30%",7921.82637164286,-15272.0753321953
"31%",8137.45388139026,-15098.4380839152
"32%",8341.42316299256,-14925.5803517124
"33%",8533.97120072664,-14732.9881371905
"34%",8716.05845253681,-14500.771756409
"35%",8866.97275413286,-14181.0275227116
"36%",8998.65804764707,-13913.4701685728
"37%",9142.4481867484,-13659.3242958165
"38%",9282.10476048116,-13319.6570291046
"39%",9450.72952836585,-12913.3552558756
"40%",9597.79875378052,-12469.1015268867
"41%",9773.95010406447,-12120.2675126133
"42%",9976.96639873133,-11761.6313628414
"43%",10137.4119950977,-11522.2835854773
"44%",10272.239109436,-11312.5232510622
"45%",10410.1767298365,-11081.8446286409
"46%",10551.6495626495,-10908.2875427088
"47%",10696.5687570828,-10719.4512627375
"48%",10884.4229778743,-10557.5610365776
"49%",11081.0537158735,-10378.2442076196
"50%",11249.7353515083,-10199.9376950538
"51%",11449.2633212796,-10019.9524584117
"52%",11677.9390096306,-9839.81045523957
"53%",11929.3162726463,-9632.37642033552
"54%",12170.8463598308,-9407.20645163752
"55%",12402.7659929144,-9249.57654925266
"56%",12698.2610600559,-9098.13892084036
"57%",12946.015900683,-8910.43511728217
"58%",13215.2077432966,-8736.5565433506
"59%",13495.1641479166,-8571.01781698118
"60%",13760.6563321366,-8388.51517686251
"61%",14100.6582610513,-8130.69499294278
"62%",14556.5214153089,-7871.79190173862
"63%",15024.5635842896,-7491.70857486466
"64%",15962.5721028139,-7052.85823136556
"65%",16708.5461430456,-6706.54616580679
"66%",17450.3259689391,-6436.48314900633
"67%",18810.795895484,-6184.60943262455
"68%",20838.9647222875,-5854.10877198739
"69%",22065.7153825382,-5555.08235162636
"70%",22930.993966241,-5307.45485953087
"71%",23572.5590993315,-5020.93618989479
"72%",23921.4194591986,-4648.56308530217
"73%",24179.6185247108,-4068.82170061416
"74%",24554.1050673799,-3498.94587356819
"75%",24877.2654315996,-2917.84297961915
"76%",25115.991905137,-2422.28897932389
"77%",25284.0298567025,-2031.86105598734
"78%",25465.284513575,-1719.59799387513
"79%",25685.2692005611,-1423.87458092316
"80%",25850.2371508695,-1009.44650753107
"81%",26096.7278624767,-837.941244689183
"82%",26333.6992418297,-598.315856288979
"83%",26671.9303809935,-376.697489152302
"84%",26996.701156515,-165.155927612117
"85%",27240.8321048972,-101.148410629257
"86%",27560.0507983825,-24.1780669889335
"87%",27862.9949338341,-6.38268589098947
"88%",28175.2569396761,3.73888077409911
"89%",28557.6387155672,12.2204600071468
"90%",28904.3532522076,153.309357071383
"91%",29258.6720210356,740.369531986047
"92%",29509.2378803991,1284.6889836085
"93%",29718.2419066846,1987.55521561917
"94%",29958.8385925915,2843.97616196504
"95%",30283.1538776424,3396.33235026096
"96%",30800.6806373093,4029.02872906417
"97%",31666.0771372407,5100.30296284226
"98%",32258.7421600892,7418.67415661421
"99%",32827.7654749802,9112.06082778101
