"","V1","V2"
"1%",-8995.02121562214,-118.736541085491
"2%",-8275.20996005681,-23.0574843431528
"3%",-7931.90598778531,-11.776535483207
"4%",-7657.27882644686,-7.76456543985365
"5%",-7375.60543591783,-2.54124163298143
"6%",-7104.42522346724,8.98915395495489
"7%",-6792.21996845095,59.3235572074795
"8%",-6480.69044337854,100.30301840771
"9%",-6249.46680369316,389.88050028905
"10%",-5988.75713560499,2631.2073099494
"11%",-5686.08564187239,4845.95559711817
"12%",-5224.79352441517,6912.24550434685
"13%",-4896.04600300978,7928.97853972812
"14%",-4637.14039593615,8642.49478214017
"15%",-4427.45454869404,9103.9624010242
"16%",-4206.09490105163,9481.64232643945
"17%",-4010.71100250385,9785.98699920704
"18%",-3824.86127044127,10004.3288041634
"19%",-3622.02140664474,10200.0530817209
"20%",-3432.49839835188,10431.8123268843
"21%",-3249.01986259382,10611.593255178
"22%",-3064.43082780158,10765.6103892879
"23%",-2887.1149449161,10943.556050213
"24%",-2716.36075408302,11077.438175112
"25%",-2562.54703090661,11220.9928483468
"26%",-2415.53936889073,11375.7630671912
"27%",-2279.18998041082,11499.9798013434
"28%",-2149.9093760628,11640.3114316875
"29%",-2014.13214382926,11774.0275810171
"30%",-1870.35634032075,11906.6530379951
"31%",-1733.54464928531,12044.1802299616
"32%",-1598.59713290377,12198.1146005859
"33%",-1457.96281894085,12375.5943769354
"34%",-1337.72607451574,12553.2701966053
"35%",-1213.44867813117,12721.1791847822
"36%",-1081.72347498297,12930.4597112399
"37%",-915.320449672869,13142.360535587
"38%",-761.520563707444,13435.018372629
"39%",-606.826638112707,13684.9106439598
"40%",-464.089606735083,13935.7532804373
"41%",-341.99881960238,14129.5600548162
"42%",-230.248239067229,14310.9907470471
"43%",-125.943085248506,14507.3234058843
"44%",-56.5130783671018,14687.2687918692
"45%",-28.3200114660289,14875.6744408288
"46%",-10.5948030489012,15077.2442055895
"47%",-0.40228550438775,15258.1380494172
"48%",7.55101328610917,15430.2985740849
"49%",15.6782314471412,15579.6307687168
"50%",43.1832681379861,15723.7258209428
"51%",138.788712611345,15873.4896636959
"52%",299.41638976151,16046.3298859152
"53%",441.06793712535,16242.2074408388
"54%",557.547896580656,16392.5957564402
"55%",648.383147720041,16530.9900857382
"56%",750.030364624805,16682.1462929765
"57%",879.190649331982,16837.7122507765
"58%",993.0058699367,16988.0431012035
"59%",1134.69988396239,17117.8733148353
"60%",1292.21026101204,17249.2401125717
"61%",1419.80119754595,17412.7826444942
"62%",1511.75590012579,17590.2479071194
"63%",1631.80699278833,17766.9367396738
"64%",1724.47453823718,17942.2821750222
"65%",1842.14587120206,18172.2790325778
"66%",1970.30409311278,18373.4711648257
"67%",2060.69128006068,18701.9323763386
"68%",2160.27548113326,19054.9816555608
"69%",2286.92171616724,19388.777736729
"70%",2424.99615769105,19741.0789737371
"71%",2546.89275332964,20141.5657815258
"72%",2724.47863752421,20514.9181948969
"73%",2927.85561187659,20871.4873185462
"74%",3169.21272612824,21201.6219302719
"75%",3364.95695855457,21477.3523439228
"76%",3717.87755926148,21750.033682299
"77%",4299.34650118975,22091.1258603072
"78%",4968.38005532376,22369.2313238632
"79%",5828.37076538594,22643.5233575499
"80%",6499.485736582,22958.6681260625
"81%",7086.71209745543,23190.8050572264
"82%",7546.9299643626,23425.8648488314
"83%",8066.74282455063,23622.4290288842
"84%",8522.17671807702,23865.7642167789
"85%",9018.15064446397,24075.0161112295
"86%",10181.9213218409,24295.629303835
"87%",11565.5704204583,24514.4918436532
"88%",14203.2826261211,24797.5254565481
"89%",16607.1442371654,25126.4745216294
"90%",20058.6349193901,25543.0108119426
"91%",21309.8366486844,26155.4342700638
"92%",22355.3221882491,26796.3992777227
"93%",23324.9338789279,27160.5308187623
"94%",24804.7223898581,27530.5608119906
"95%",26176.8659613572,27836.3053157825
"96%",26661.7467730885,28100.4793914609
"97%",27295.5597479388,28434.051789395
"98%",27945.5053295784,29107.0283206194
"99%",28813.276227585,30118.7620458195
