"","V1","V2"
"1%",-1457.55883736557,-23001.0503896715
"2%",-963.786466926569,-22138.197283309
"3%",-624.859042191604,-21200.5382937601
"4%",-275.536106248287,-20539.1262271118
"5%",-165.258378219182,-20053.8057049878
"6%",-52.3088000155074,-19244.7589838234
"7%",-26.0869227415756,-18820.7990567767
"8%",-10.0067733528762,-18255.4363570316
"9%",-1.34162645314622,-17713.8707523747
"10%",2.7653112375985,-17329.8448178777
"11%",18.5881456181271,-16999.2976933578
"12%",298.294201883341,-16566.430837527
"13%",908.988853703212,-16139.6395560311
"14%",1388.79745627777,-15753.6839847172
"15%",1770.0333989582,-15377.9453095158
"16%",2157.68160933695,-15069.6759651138
"17%",2732.68261513754,-14764.1361773433
"18%",3387.02843528963,-14504.8180984016
"19%",3841.53988591132,-14191.2977077276
"20%",4259.18766491122,-13951.9243835241
"21%",4557.59396308502,-13763.8534555626
"22%",4759.97114945557,-13590.1396517555
"23%",4965.25675713051,-13441.3169008416
"24%",5154.74367335289,-13289.113889577
"25%",5368.20108424071,-13144.9619149644
"26%",5580.6433355069,-12968.9038725295
"27%",5832.28806327207,-12825.2077607384
"28%",6091.9863200104,-12704.9417173842
"29%",6348.04656144388,-12565.4953650599
"30%",6576.33677673929,-12471.0479303147
"31%",6792.11107502687,-12358.1396370785
"32%",7002.10819584346,-12227.5224896491
"33%",7169.61417170044,-12089.5798388165
"34%",7331.99519162979,-11959.5406026018
"35%",7511.72662618413,-11849.0649506259
"36%",7700.61176370101,-11733.9504401008
"37%",7879.48225201923,-11606.2564600369
"38%",8029.52167975768,-11492.5560473454
"39%",8168.37082522881,-11380.3133604065
"40%",8287.60489057031,-11243.8069558549
"41%",8419.01817994009,-11086.5453720102
"42%",8531.63066410201,-10916.4834555655
"43%",8650.71171140026,-10743.3885730331
"44%",8765.88273540208,-10527.7944597805
"45%",8875.02338742012,-10294.9521381527
"46%",9011.69419811299,-10040.5995966537
"47%",9133.72470939118,-9663.97674366126
"48%",9245.17848253599,-9212.27581861214
"49%",9366.06581112071,-8877.68660333352
"50%",9476.31344310511,-8600.85261058425
"51%",9591.81925585491,-8252.15006875276
"52%",9706.34613207039,-7911.4355253562
"53%",9875.84456710099,-7617.28130346545
"54%",10043.3507917344,-7248.38203405075
"55%",10222.0738211162,-6744.33362255082
"56%",10395.7306079428,-6283.72950762796
"57%",10610.9484021891,-5895.64168723942
"58%",10874.3360692076,-5463.7004124101
"59%",11179.4736092334,-5130.10762355758
"60%",11505.2323800947,-4881.63360995061
"61%",11887.4155220243,-4694.68009413792
"62%",12266.1613908924,-4424.68712937321
"63%",12787.7175807749,-4196.53259118083
"64%",13212.5293967045,-3923.53952829177
"65%",13736.9395658703,-3675.82940243004
"66%",14278.4727929126,-3493.49366146532
"67%",14840.1356254727,-3375.39433583376
"68%",17804.9891502726,-3230.26063248368
"69%",21703.4919862861,-3091.60989831942
"70%",22456.7320696696,-2957.54222076694
"71%",23181.1851103061,-2829.32369318266
"72%",23927.9309953381,-2693.50805543562
"73%",24799.6386601545,-2536.05843791018
"74%",26247.062257287,-2320.79764262046
"75%",26969.8912092168,-2002.73674607949
"76%",27481.5355573603,-1669.72046615701
"77%",27945.7652635133,-1371.52118560404
"78%",28348.8451564534,-1136.84787901117
"79%",29250.33908991,-944.604295294671
"80%",29887.5093382796,-774.737425185462
"81%",30688.1494813315,-585.994656069642
"82%",31680.7899335936,-353.783355819402
"83%",35573.0832827196,-149.497694878146
"84%",39188.2493216817,-94.219822262371
"85%",43287.6839164997,-48.6775057583158
"86%",44241.6614388994,-19.7487167318351
"87%",44725.642381701,-8.99109081119572
"88%",45187.3479566945,1.33110615117415
"89%",45812.2332975006,12.4114370027123
"90%",46575.5655113595,76.5226961290541
"91%",47372.9470714774,183.872886228171
"92%",48185.4872693082,374.019985170148
"93%",50305.890397618,836.826845611025
"94%",52254.462527881,1250.25567379546
"95%",52834.454063847,1662.4686375382
"96%",53225.0572580752,2103.53473940948
"97%",53594.8192617106,2635.77705048259
"98%",53873.7406442364,4638.64889509056
"99%",54292.9955687143,6004.44157284037
