"","V1","V2"
"1%",-703.635052697207,-31391.2894378294
"2%",-273.905613085599,-31001.1115211931
"3%",-207.847400077395,-30700.4003259716
"4%",-135.510062150643,-30486.0384074951
"5%",-81.2508360418776,-30278.2968400909
"6%",-38.394478137021,-30058.4143109141
"7%",1.17380399652801,-29846.1634332369
"8%",8.04426947351635,-29628.0716351938
"9%",20.7912648696429,-29419.9109762418
"10%",472.116935667977,-29150.8169970798
"11%",846.333529663031,-28904.3421435235
"12%",1208.92517163194,-28699.8864320273
"13%",1489.93206049293,-28395.8303020568
"14%",1755.68679754532,-28101.1077695563
"15%",2027.51801676349,-27827.4456911955
"16%",2252.13512434424,-27589.5127213786
"17%",2425.41436753459,-27332.614650683
"18%",2630.24669936681,-27099.1611158185
"19%",2828.04473265084,-26868.262231396
"20%",3054.67550215414,-26631.0178256168
"21%",3359.52818368854,-26441.0479948402
"22%",3628.30683910316,-26243.4922140379
"23%",3968.12546405709,-26027.2601491793
"24%",4274.39610797142,-25819.8940733422
"25%",4666.8259463757,-25573.934285206
"26%",4973.48100368863,-25341.4350528491
"27%",5213.93662093856,-25065.8741510072
"28%",5475.02966220706,-24732.5473248577
"29%",5717.95985350083,-24356.961108359
"30%",5959.85302661762,-24048.6046873464
"31%",6207.30047746663,-23824.415731508
"32%",6420.71656853271,-23612.2902603962
"33%",6677.00342125452,-23380.1874705242
"34%",6934.9858625625,-23187.5416650862
"35%",7201.80636247486,-23025.5215338577
"36%",7436.2893686977,-22844.9978733383
"37%",7636.24927091554,-22618.2325146088
"38%",7861.51395397746,-22380.1300042334
"39%",8099.20057912415,-22142.016045927
"40%",8352.65410022218,-21946.8374675257
"41%",8684.68619988994,-21767.9601769202
"42%",9128.410422649,-21567.3558129487
"43%",9406.3053799684,-21429.1095812611
"44%",9662.61643541784,-21292.5868651078
"45%",9908.85060221099,-21151.5664243133
"46%",10245.3743476915,-21016.2308585433
"47%",10798.0210298717,-20852.1177705019
"48%",11233.93386793,-20706.8210351184
"49%",11558.6099275741,-20508.4952865642
"50%",11909.6266574643,-20316.2212355551
"51%",12201.1482193027,-20149.9667640845
"52%",12688.9800599988,-19964.5160855507
"53%",13204.2376159928,-19735.794766768
"54%",13749.7875002883,-19543.6386784412
"55%",14123.965881833,-19365.8103629984
"56%",14386.9495017446,-19105.0550943907
"57%",14598.4708673168,-18878.1905509524
"58%",14806.6342736018,-18690.5289421234
"59%",15021.0982913203,-18403.4420756464
"60%",15284.2646651718,-18098.8873186289
"61%",15663.2717455441,-17791.4507735698
"62%",16001.0647532935,-17562.1766143569
"63%",16441.4980491882,-17346.3549929734
"64%",16782.8778916622,-17060.309417585
"65%",17207.9950854065,-16625.1865417926
"66%",17539.7056811598,-16161.3698822182
"67%",17881.1181787304,-15599.9468167565
"68%",18355.7046710528,-15142.0083859929
"69%",18858.5447845148,-14488.9310721273
"70%",19289.8390314551,-13998.0503064276
"71%",19609.772616787,-13597.1992064844
"72%",19887.2885816235,-13328.6416759829
"73%",20108.377505348,-13028.0207384693
"74%",20358.9031090773,-12682.6894492879
"75%",20586.4650172387,-12322.8085261588
"76%",20840.8489411151,-11825.3506194329
"77%",21128.9023080765,-11227.8375032291
"78%",21353.5261846199,-10313.3233320182
"79%",21582.3315301456,-9803.59447146811
"80%",21836.0110384471,-9380.41683863499
"81%",22162.0623254807,-8960.11468317501
"82%",22495.5545679277,-8591.98865479247
"83%",22923.0518393803,-7998.09242203923
"84%",23745.3664914476,-7071.52404346733
"85%",24539.965752797,-6143.41755611985
"86%",25124.3603104296,-873.523713381745
"87%",25636.4253711384,-297.960970301447
"88%",25965.5583652689,-183.712599586721
"89%",26320.8790685626,-119.592506420739
"90%",26652.2454654899,-79.2435103751187
"91%",26992.4788342191,-20.5861718497732
"92%",27337.9176229104,-12.8636305260801
"93%",27809.560264726,-7.75717615679563
"94%",28298.2264814385,7.93518965283757
"95%",28774.5309101191,139.139303778338
"96%",29261.487822519,561.389486050293
"97%",29921.9130903494,1358.60790364196
"98%",30467.7598950349,3137.46234472874
"99%",31041.3235566836,5174.79045894695
