"","V1","V2"
"1%",-0.581497561657461,-0.151505528239534
"2%",-0.527073724009317,-0.111412191971117
"3%",-0.520191215644996,-0.0837843999173419
"4%",-0.50684065866523,-0.0697928356664094
"5%",-0.467073179498948,-0.0654074180907992
"6%",-0.42093042621543,-0.0621733681458107
"7%",-0.324974158522523,-0.0597367593516418
"8%",-0.318344443505016,-0.0578773820218866
"9%",-0.315288640990232,-0.0564456262253458
"10%",-0.312687896821038,-0.055158746462467
"11%",-0.31148286748892,-0.053935730042637
"12%",-0.309658867393305,-0.0529979208190072
"13%",-0.308218315474593,-0.0522766765975045
"14%",-0.307390005990973,-0.0513554110372075
"15%",-0.306361375058197,-0.0508020034088896
"16%",-0.305587117106431,-0.0501206649704233
"17%",-0.304733663229183,-0.0494143842853704
"18%",-0.303983379535013,-0.0488374085817503
"19%",-0.303131172927059,-0.0483989606053793
"20%",-0.302332120963898,-0.047936754896756
"21%",-0.301553611324765,-0.0473479903965244
"22%",-0.300832517553033,-0.0465183441938228
"23%",-0.300056363842927,-0.0461816645441985
"24%",-0.299461746059487,-0.0457136647337983
"25%",-0.299154043556454,-0.0450492591720422
"26%",-0.298499876618621,-0.0447159191078841
"27%",-0.297910614369275,-0.0442510292796897
"28%",-0.297462805395131,-0.0438118384556437
"29%",-0.296973316203441,-0.0433405272951127
"30%",-0.296491825473604,-0.0428943716901104
"31%",-0.295997324150964,-0.0424703470490857
"32%",-0.295573258219659,-0.042097492442861
"33%",-0.295254363729971,-0.0417523685020553
"34%",-0.294961030155944,-0.0412566459235107
"35%",-0.294559429065148,-0.040877285444917
"36%",-0.294176202612448,-0.0403732432263754
"37%",-0.293687668498611,-0.0398875402821281
"38%",-0.2932286902274,-0.0395544136432923
"39%",-0.292711805861257,-0.0390423450160048
"40%",-0.292443500861313,-0.0385225174624286
"41%",-0.291883533633873,-0.0380985612840266
"42%",-0.291340919214174,-0.0377433017861063
"43%",-0.290932229115337,-0.0373588128443145
"44%",-0.290537911700989,-0.0368281920102912
"45%",-0.290184231796284,-0.0364783552851651
"46%",-0.289880638692601,-0.035950827313613
"47%",-0.28950475562351,-0.0356853770545061
"48%",-0.289004166456874,-0.0351864347659333
"49%",-0.288634235067517,-0.0348169536652005
"50%",-0.288288706611288,-0.0343867301175135
"51%",-0.287968468560409,-0.0339447311734578
"52%",-0.287553774314597,-0.0335202114073262
"53%",-0.287158728557899,-0.0332009173929811
"54%",-0.286696649755392,-0.0327605585764502
"55%",-0.28642161810984,-0.0324388028716716
"56%",-0.285939356184487,-0.0320783633896499
"57%",-0.285529827627048,-0.0316689971552009
"58%",-0.28511327220977,-0.0312732090624477
"59%",-0.284692480647907,-0.0308784026500971
"60%",-0.28430637773289,-0.0305073033711429
"61%",-0.284017426353577,-0.0301549439326222
"62%",-0.283566034269915,-0.0297326130237782
"63%",-0.283101435680647,-0.0293649593600097
"64%",-0.282721973835685,-0.0289777803309193
"65%",-0.282265332475808,-0.0284480691565721
"66%",-0.281855896146304,-0.0278816244859206
"67%",-0.281334712223348,-0.0274449529888824
"68%",-0.280887133735503,-0.0270107167601717
"69%",-0.280526685870836,-0.0265635201444318
"70%",-0.28023431644449,-0.0261214290407093
"71%",-0.279887733867679,-0.0258934373353125
"72%",-0.279391689720192,-0.0255331953740861
"73%",-0.278923579661579,-0.0251462332338199
"74%",-0.278481893590758,-0.0248052104352415
"75%",-0.278057257284635,-0.024218693729107
"76%",-0.277406336165559,-0.0237063680460797
"77%",-0.276891981936452,-0.023163979986524
"78%",-0.276479263769573,-0.0225251885052969
"79%",-0.275962573342139,-0.0219751067640733
"80%",-0.275367838551901,-0.0214185098405422
"81%",-0.274861250056908,-0.0210171744106215
"82%",-0.274339285097683,-0.0204290018887424
"83%",-0.273578737735343,-0.0198447722783069
"84%",-0.273017440965451,-0.0192205114999759
"85%",-0.272317754176687,-0.0186294382115817
"86%",-0.271442311841548,-0.017878380982212
"87%",-0.270885641290443,-0.017085384468943
"88%",-0.269967756604811,-0.0164919898147345
"89%",-0.269168210477494,-0.0157329755917895
"90%",-0.268419984740205,-0.0147280585721173
"91%",-0.267762608680974,-0.0136714858905368
"92%",-0.266766614805824,-0.0130950356422589
"93%",-0.265784493925742,-0.0118431225825816
"94%",-0.265013010821597,-0.0103481452065356
"95%",-0.263250508898718,-0.00859096183613846
"96%",-0.26192274804757,-0.00664821901239701
"97%",-0.260194151883975,-0.00523339261638306
"98%",-0.258155901232143,-0.00298537431407962
"99%",-0.253087812152228,0.00179727868113698
