"","V1","V2"
"1%",-1.03579584887463,0.169780944855904
"2%",-0.969378085478972,0.174948793450298
"3%",-0.897318462005016,0.177225297683365
"4%",-0.871271899407813,0.179127320615909
"5%",-0.827870803907441,0.180733403975874
"6%",-0.697755131966481,0.182551753022039
"7%",-0.679776074996618,0.183681267952326
"8%",-0.657464008314281,0.185092334961603
"9%",-0.496613003891275,0.186045998395465
"10%",-0.492573060242437,0.187197733987661
"11%",-0.488242626843337,0.188051414833436
"12%",-0.486251792607215,0.188806478163584
"13%",-0.484351577386725,0.189534067452807
"14%",-0.482535255906246,0.190333993457548
"15%",-0.481409985438606,0.190714024278592
"16%",-0.479981166974619,0.191412833204461
"17%",-0.479024953194202,0.192157592474187
"18%",-0.478034234269398,0.192671064798313
"19%",-0.477093285741172,0.193282611741856
"20%",-0.476068983890899,0.194077346368406
"21%",-0.475013148522259,0.194601001025564
"22%",-0.474181188001222,0.195002710800519
"23%",-0.473649159551795,0.195500478403081
"24%",-0.473104564969168,0.195984412429445
"25%",-0.47255010946307,0.196287682178359
"26%",-0.471907033040546,0.196771149874624
"27%",-0.471270607576077,0.197369646802205
"28%",-0.470722911972512,0.197825385326701
"29%",-0.470254926569188,0.198273228483343
"30%",-0.469763013603116,0.198688460992012
"31%",-0.46926667653081,0.198992414416913
"32%",-0.468733576112359,0.199412555217032
"33%",-0.4682945170357,0.199721063552244
"34%",-0.467689341292808,0.200008224236672
"35%",-0.467360463454517,0.200492906513259
"36%",-0.466991483183406,0.201112814517031
"37%",-0.466612690944089,0.201723510845811
"38%",-0.46620945230745,0.202243633406458
"39%",-0.465833960841535,0.202570075254566
"40%",-0.46556262871317,0.20299029841636
"41%",-0.465017069472325,0.203657173824391
"42%",-0.464601413191015,0.203985765256341
"43%",-0.464102722083587,0.204388663389655
"44%",-0.463725401048858,0.204754260558464
"45%",-0.463258922158623,0.20520301021335
"46%",-0.462925089389816,0.205672135550839
"47%",-0.462640136168292,0.206061759383277
"48%",-0.462253622597,0.206547405113071
"49%",-0.461908334613343,0.206880256078392
"50%",-0.461428344497167,0.207301278242597
"51%",-0.460967626931696,0.207629146499688
"52%",-0.46048716494332,0.208020103433589
"53%",-0.460051168929793,0.208532770024619
"54%",-0.459660483275415,0.208822856494118
"55%",-0.459279143386614,0.20939298510023
"56%",-0.458913954340215,0.209797386966138
"57%",-0.458494577456072,0.210149028499896
"58%",-0.458179541318285,0.210543926258338
"59%",-0.4577663580914,0.211205588829125
"60%",-0.457351840039199,0.211410681832936
"61%",-0.457039253752231,0.211955612847703
"62%",-0.456533515155398,0.212321166135762
"63%",-0.456229466546229,0.21262791762344
"64%",-0.455848148792812,0.213088414204567
"65%",-0.455467982973914,0.213576778995581
"66%",-0.454933327273424,0.213895533500903
"67%",-0.454419269995528,0.214338147871288
"68%",-0.454069882105682,0.214707475259964
"69%",-0.453642934455805,0.215150839393398
"70%",-0.453329412536381,0.215799958986723
"71%",-0.45270944679101,0.216268010893666
"72%",-0.452302629563873,0.216842813234814
"73%",-0.451876714289332,0.21718572750054
"74%",-0.451366143627443,0.217835522724175
"75%",-0.450986059591473,0.218478588030042
"76%",-0.450547405686275,0.219316862982582
"77%",-0.450137022693759,0.220176305473012
"78%",-0.449620846255338,0.220818062844271
"79%",-0.449185403979503,0.221867915845059
"80%",-0.448610884976714,0.222952209555259
"81%",-0.448095012757892,0.223552493927846
"82%",-0.447469313254781,0.224531534099221
"83%",-0.44688301717132,0.225545959635619
"84%",-0.446078732558805,0.226445795283604
"85%",-0.445358392402757,0.227773428335708
"86%",-0.444790994596359,0.22877207776417
"87%",-0.444101264526517,0.230695773739814
"88%",-0.443499901414967,0.232567023816573
"89%",-0.442663800049483,0.234120250412618
"90%",-0.441902880109658,0.237543445800737
"91%",-0.440801171366412,0.243210178970462
"92%",-0.439942147856122,0.279480621263309
"93%",-0.43908602572935,0.304124662335686
"94%",-0.4379797962549,0.321212341477397
"95%",-0.436773151668333,0.357398760182664
"96%",-0.435007160082535,0.405573224828776
"97%",-0.432637655569766,0.424063024791491
"98%",-0.429969240204096,0.441859634490687
"99%",-0.426037525359142,0.588105830156562
