"","V1","V2"
"1%",-1.08595840498792,-0.668832353612717
"2%",-1.06400317917207,-0.657014524900481
"3%",-1.02045059520552,-0.610098891189881
"4%",-0.973277503049321,-0.580127936954248
"5%",-0.915996900859943,-0.531799042000177
"6%",-0.779758561849596,-0.433358751510913
"7%",-0.771464253851016,-0.428805053234362
"8%",-0.767172129034397,-0.424923585308103
"9%",-0.764770713031559,-0.422246338385018
"10%",-0.76209409794831,-0.419031159573788
"11%",-0.760220512079325,-0.416977365233933
"12%",-0.758313147290399,-0.415200491353104
"13%",-0.757144889606482,-0.413899780160442
"14%",-0.756143243277392,-0.412899522124427
"15%",-0.755334471380194,-0.411843335123597
"16%",-0.753962149581771,-0.410467489550913
"17%",-0.753092602861297,-0.408991757132963
"18%",-0.752367498990512,-0.407579749764607
"19%",-0.751185334226999,-0.406790775293508
"20%",-0.750300045847245,-0.405781314778955
"21%",-0.749764844867132,-0.404901834227836
"22%",-0.749006318771247,-0.404097382872717
"23%",-0.748497486947211,-0.403364682537818
"24%",-0.747768246866708,-0.402535850962764
"25%",-0.747233253995056,-0.401693963776624
"26%",-0.746515790358592,-0.401041970767644
"27%",-0.7454777789823,-0.400489557204364
"28%",-0.744683299242223,-0.39963958332413
"29%",-0.744187046433239,-0.398877642966318
"30%",-0.743458457707356,-0.398395355974455
"31%",-0.742956225911388,-0.397781140062539
"32%",-0.742234234969915,-0.397223565903097
"33%",-0.741776599039264,-0.396493877971068
"34%",-0.741113974166033,-0.396198308295305
"35%",-0.740492700404455,-0.395664991739945
"36%",-0.73988780977906,-0.395157423364919
"37%",-0.73925169818674,-0.394407980950507
"38%",-0.738822624149109,-0.393864943762412
"39%",-0.738000885454804,-0.393483990794612
"40%",-0.737330882806337,-0.392916978090704
"41%",-0.736867783880491,-0.392373726382719
"42%",-0.736338978577415,-0.391795772640315
"43%",-0.73598161400323,-0.39114002909539
"44%",-0.735446524435681,-0.390339855889323
"45%",-0.735042720907189,-0.389793565262372
"46%",-0.734413657977509,-0.389193899326692
"47%",-0.733892018729595,-0.388824888528126
"48%",-0.733283540628137,-0.388209825837927
"49%",-0.732560070715495,-0.387595068888503
"50%",-0.731885646177049,-0.386997941880866
"51%",-0.731361344869823,-0.386607616551867
"52%",-0.730746958983296,-0.386300075692846
"53%",-0.730380938511235,-0.385863425736818
"54%",-0.730003666895959,-0.385295473236372
"55%",-0.729459564543098,-0.384888717461929
"56%",-0.728884552629369,-0.384493353646853
"57%",-0.728494947031223,-0.383999605159511
"58%",-0.727964433430413,-0.383164370661178
"59%",-0.727128395861711,-0.38259270127666
"60%",-0.726246146072525,-0.382114865938612
"61%",-0.7255532513153,-0.381422369169941
"62%",-0.724981848275909,-0.380862521141959
"63%",-0.724519671086165,-0.380180435324276
"64%",-0.724161380074164,-0.379721281352071
"65%",-0.723648288570789,-0.379243026784956
"66%",-0.723057045397977,-0.378804284799034
"67%",-0.722338775369543,-0.378093518134993
"68%",-0.721671592494616,-0.377601092053269
"69%",-0.721308091718432,-0.377152359773752
"70%",-0.720664304397246,-0.376582008191062
"71%",-0.720210690724661,-0.376070573886677
"72%",-0.719436935372697,-0.375445785132329
"73%",-0.718737364645345,-0.375021971175567
"74%",-0.718426531154183,-0.3742468802537
"75%",-0.717876584088544,-0.37354593263946
"76%",-0.71735757612882,-0.373045523039294
"77%",-0.716889103670866,-0.372191159666338
"78%",-0.716332098260284,-0.371360882077385
"79%",-0.7158582245977,-0.37074096927756
"80%",-0.715199222854084,-0.370161134118389
"81%",-0.714307002208292,-0.369765208227719
"82%",-0.713498122112958,-0.369111367247988
"83%",-0.712811122726905,-0.368257539828271
"84%",-0.712177126813807,-0.367618180422149
"85%",-0.711399164526305,-0.366936071140453
"86%",-0.710684418761421,-0.366146913013633
"87%",-0.709895357435476,-0.365447718815298
"88%",-0.708792716557563,-0.364654246902166
"89%",-0.707972342054064,-0.363273366823091
"90%",-0.707270233709103,-0.362052257056453
"91%",-0.706676926660654,-0.360638684050356
"92%",-0.705571760461803,-0.359605845237391
"93%",-0.703687280823885,-0.358466811515046
"94%",-0.702196041933889,-0.357338434668612
"95%",-0.700184981379921,-0.355000557827932
"96%",-0.698087126266222,-0.352699487322988
"97%",-0.695549945030885,-0.350963258213131
"98%",-0.692951006899207,-0.347537357088662
"99%",-0.686266774861715,-0.342709919988013
