"","V1","V2"
"1%",-0.878484789612908,-0.168182153319483
"2%",-0.829127885748701,-0.135270939015206
"3%",-0.774413871908559,-0.128507582519976
"4%",-0.746428416817935,-0.12387508717618
"5%",-0.678115658879855,-0.121543845156692
"6%",-0.65185401735923,-0.11915804189567
"7%",-0.647252228246427,-0.11827649276204
"8%",-0.643224149050986,-0.116474504357553
"9%",-0.641263007975263,-0.115587994559801
"10%",-0.639843774991565,-0.115232894860481
"11%",-0.63738641356141,-0.113899265763738
"12%",-0.636280018385103,-0.113078087090705
"13%",-0.63501418720925,-0.112052843392464
"14%",-0.633616230436396,-0.110910674989117
"15%",-0.632710372299745,-0.110002321702565
"16%",-0.631795491613047,-0.109304304726197
"17%",-0.630984478153358,-0.108676969112774
"18%",-0.630348315932473,-0.107747964095818
"19%",-0.629861871078733,-0.10701473815436
"20%",-0.629088691050457,-0.106480997615223
"21%",-0.628583865751422,-0.105817091417896
"22%",-0.627886812566745,-0.105259083969796
"23%",-0.627270347139149,-0.104741730075343
"24%",-0.626279173914411,-0.104296713376401
"25%",-0.625526617934247,-0.103938192336567
"26%",-0.624983992238456,-0.103478716709419
"27%",-0.624502433082587,-0.102974029639828
"28%",-0.623859839638894,-0.102441997865442
"29%",-0.623360789420152,-0.101973759972444
"30%",-0.623054403369382,-0.101006474219222
"31%",-0.622641395323734,-0.100248522736593
"32%",-0.622183311240544,-0.0999473814898543
"33%",-0.621595296557351,-0.0994801009594793
"34%",-0.621093953439561,-0.0990436149219328
"35%",-0.620273243351304,-0.0984916130657818
"36%",-0.61944626577937,-0.0978258984021011
"37%",-0.61889626849997,-0.0975613215299357
"38%",-0.618511902007379,-0.0971434901847828
"39%",-0.61807127462339,-0.0966948830076818
"40%",-0.617696525852891,-0.0961596434668188
"41%",-0.61731024720634,-0.0956646785162674
"42%",-0.616843539637302,-0.0950751772264184
"43%",-0.616333056125896,-0.0942758212217911
"44%",-0.615587256007235,-0.0938165635305998
"45%",-0.61520314252379,-0.0933720708414725
"46%",-0.614539115179867,-0.0928265269031361
"47%",-0.614233995836178,-0.0923020952772838
"48%",-0.613690917686548,-0.0919126453037515
"49%",-0.613196514681373,-0.0915873197088711
"50%",-0.612687181737937,-0.0910540393595501
"51%",-0.612207839610565,-0.090873563984091
"52%",-0.611801111236397,-0.0901521338093254
"53%",-0.611270789563795,-0.0897948712164329
"54%",-0.61067639342145,-0.0894945227111166
"55%",-0.610210880647705,-0.0888025205943835
"56%",-0.609780846921138,-0.0883000944886639
"57%",-0.60945881306644,-0.0880238940543682
"58%",-0.608910052783494,-0.0876497147111808
"59%",-0.608520343156286,-0.087265886525739
"60%",-0.608131538799195,-0.0866917381933071
"61%",-0.607749563290626,-0.0862324629347082
"62%",-0.6073242722105,-0.0856709995320283
"63%",-0.606761925208454,-0.0851363152347245
"64%",-0.606168681836735,-0.0847171164159088
"65%",-0.605660748031007,-0.0841449747668877
"66%",-0.605192039835116,-0.083497479590899
"67%",-0.604302423382752,-0.0828994109795511
"68%",-0.603843154662373,-0.0823698265467723
"69%",-0.603461799371946,-0.0821223184982583
"70%",-0.602729398357479,-0.081454734844312
"71%",-0.602136024285684,-0.0808079433492592
"72%",-0.601297362281025,-0.0800772092284707
"73%",-0.600672034593973,-0.0793784637630257
"74%",-0.599994753696222,-0.0788601453070803
"75%",-0.599604669988153,-0.0785096368923255
"76%",-0.599079877251882,-0.0777671018896264
"77%",-0.598506596372381,-0.0774135055335066
"78%",-0.598001109524532,-0.0768591332312619
"79%",-0.597579555526867,-0.0762145461307031
"80%",-0.596924943990859,-0.0758097614306021
"81%",-0.596336428279218,-0.0749808611037537
"82%",-0.595885034627397,-0.0742445104445792
"83%",-0.594816362896026,-0.0733956090132549
"84%",-0.594414603109103,-0.0726782924969853
"85%",-0.5933056450472,-0.0719310427501139
"86%",-0.592072748961993,-0.0713325759392995
"87%",-0.591324110877331,-0.0704313046007631
"88%",-0.590461272027524,-0.0697588031256536
"89%",-0.589754772942418,-0.0687529971630449
"90%",-0.588561977658307,-0.0677303079329244
"91%",-0.58740893906188,-0.0662842482858314
"92%",-0.586261832070202,-0.0648992956812304
"93%",-0.585109673737433,-0.0634572838679047
"94%",-0.583694429435657,-0.0624424696959267
"95%",-0.581981039238934,-0.0604944222595564
"96%",-0.580017430248062,-0.0574487804880658
"97%",-0.578450891335883,-0.0539428376354976
"98%",-0.574514945640154,-0.0477409332812414
"99%",-0.56897436999423,-0.0333601985752291
