"","V1","V2"
"1%",-0.781395216511453,0.244693054481678
"2%",-0.724681793869521,0.249594377261151
"3%",-0.714362466305132,0.252053531042962
"4%",-0.690330814930083,0.253950081837302
"5%",-0.640535786239368,0.255743876249272
"6%",-0.546199401421143,0.257057070443633
"7%",-0.403534966553821,0.25872478652702
"8%",-0.399418946458355,0.259519277416579
"9%",-0.395628653782369,0.260450794760429
"10%",-0.392929512521803,0.261356619883065
"11%",-0.390988295446754,0.262155406922318
"12%",-0.389907968548058,0.263326772167565
"13%",-0.388724668492731,0.264024063201268
"14%",-0.387653261815626,0.264831872140906
"15%",-0.386580870178582,0.265465290363683
"16%",-0.38564021842966,0.266121131154926
"17%",-0.38501720066145,0.267099896569347
"18%",-0.384280539814456,0.267997575976128
"19%",-0.383345943506492,0.268614804394772
"20%",-0.382390244373177,0.269032741395025
"21%",-0.381838655549844,0.26950479690525
"22%",-0.381260738767911,0.269968097446558
"23%",-0.380683248375101,0.270583374127907
"24%",-0.380029212531278,0.271170130766882
"25%",-0.379558936710324,0.271578522020442
"26%",-0.378782723995318,0.272046918800907
"27%",-0.378151954586968,0.272546307853588
"28%",-0.377600196912218,0.27300762413696
"29%",-0.377013200824894,0.273373640684413
"30%",-0.376508848990526,0.273799333175217
"31%",-0.376113217555607,0.274243183689847
"32%",-0.375614975950599,0.274628520425709
"33%",-0.375216056148399,0.275116908977763
"34%",-0.374748876909223,0.275590859990168
"35%",-0.374287362302155,0.276033730792458
"36%",-0.373756720649637,0.276491496846006
"37%",-0.373347217938663,0.276964875271945
"38%",-0.3727371754864,0.277440556411103
"39%",-0.372274653310404,0.277884658196023
"40%",-0.371820050430337,0.278375109371378
"41%",-0.371329087798874,0.278829248234006
"42%",-0.370948360723477,0.279269634477338
"43%",-0.370532454194646,0.279711781735718
"44%",-0.369998246456338,0.280094066916116
"45%",-0.369729480173039,0.280566445490478
"46%",-0.369437588035842,0.280956179942031
"47%",-0.369005658262991,0.281470589775039
"48%",-0.368599521911592,0.281905056271362
"49%",-0.368233185126168,0.282349829832934
"50%",-0.367864188218091,0.282817727539192
"51%",-0.367412055596268,0.283330075438487
"52%",-0.366991628008703,0.283987539254588
"53%",-0.366629483941219,0.284360369757466
"54%",-0.366269235772971,0.284819771578855
"55%",-0.365888146812929,0.285135598962674
"56%",-0.365516416364216,0.285481028235135
"57%",-0.365096893762407,0.285825193644188
"58%",-0.364616312517975,0.286187577282325
"59%",-0.364118703097698,0.286595860548767
"60%",-0.36365961820003,0.287222646551081
"61%",-0.363231567714028,0.287677551448668
"62%",-0.362879614325,0.288264581230274
"63%",-0.362390918529428,0.288976448469718
"64%",-0.362053002619356,0.289537044806843
"65%",-0.361671789852212,0.290030609462334
"66%",-0.361241956627338,0.290405090053797
"67%",-0.36076762444653,0.29094648413594
"68%",-0.360218261546585,0.291433879091116
"69%",-0.35976189670719,0.291950932545128
"70%",-0.359418747717254,0.292308305740657
"71%",-0.359053712941441,0.292929703278381
"72%",-0.358660052879634,0.293535630552184
"73%",-0.358190540115984,0.294127516841646
"74%",-0.357693320783959,0.294755785035368
"75%",-0.357185220374163,0.295536229006736
"76%",-0.356768559567958,0.296185622127015
"77%",-0.356251572488026,0.296640201940906
"78%",-0.355780933754288,0.297269416090675
"79%",-0.355401399779994,0.297975008617858
"80%",-0.354928362571177,0.298642589377297
"81%",-0.354397915486077,0.299285505493558
"82%",-0.353726986538831,0.299914242690826
"83%",-0.353142863488454,0.300612444853719
"84%",-0.352164673380173,0.301513078752667
"85%",-0.351655433983016,0.302270187087844
"86%",-0.350921459865694,0.30315307269731
"87%",-0.35031203174443,0.304341387844581
"88%",-0.349668599635286,0.305448928229933
"89%",-0.349157437438571,0.307226651469145
"90%",-0.348279792599108,0.309212868098123
"91%",-0.347356446714943,0.311666644356821
"92%",-0.345993817988263,0.31496276499937
"93%",-0.344733709355481,0.323627697213032
"94%",-0.343541186366134,0.436388977152183
"95%",-0.342238327628835,0.506510687774323
"96%",-0.340673373741101,0.550582794386533
"97%",-0.338418478088069,0.57724592612827
"98%",-0.335516960320228,0.628103737926012
"99%",-0.330931571696691,0.646431280666506
