"","V1","V2"
"1%",-0.712391201273794,-0.228403907567166
"2%",-0.66815968780473,-0.212556999353528
"3%",-0.655001212808474,-0.212556999353528
"4%",-0.616013730187005,-0.200379936930514
"5%",-0.587947480530097,-0.187945022025592
"6%",-0.52346610015786,-0.173144362425687
"7%",-0.504025778591968,-0.161799147133608
"8%",-0.481933084077153,-0.153621767350419
"9%",-0.384222506404087,-0.148553215077008
"10%",-0.379544691752626,-0.145659980841225
"11%",-0.376266635853806,-0.143240171950559
"12%",-0.374575555768693,-0.141408092363149
"13%",-0.372747269160189,-0.139856148675024
"14%",-0.371000939509527,-0.138663160037528
"15%",-0.369786871877412,-0.137769821883537
"16%",-0.368849742537436,-0.136741140659329
"17%",-0.367548022848425,-0.135866645578612
"18%",-0.366783448072981,-0.135214143136533
"19%",-0.365881610475325,-0.13447009769117
"20%",-0.365031100357319,-0.133779527047219
"21%",-0.364247263195014,-0.132962383567324
"22%",-0.363265536063187,-0.132322541668948
"23%",-0.362647802658417,-0.131684583687581
"24%",-0.361876585083168,-0.131030516121604
"25%",-0.36091202318403,-0.130256299772738
"26%",-0.360459120327125,-0.129792658637579
"27%",-0.359941650782191,-0.129220010483605
"28%",-0.359505479658625,-0.128639795789075
"29%",-0.358971349596184,-0.128267413256101
"30%",-0.358568235575384,-0.127787505907166
"31%",-0.358176570560088,-0.127205201752944
"32%",-0.357596783706611,-0.126776259197081
"33%",-0.357115502124709,-0.126420495179231
"34%",-0.356694909801683,-0.125956173426225
"35%",-0.356070699284443,-0.125434162612335
"36%",-0.355652786028608,-0.12501436342443
"37%",-0.35509574097574,-0.124518043765308
"38%",-0.354643726103235,-0.124145539140138
"39%",-0.354183432679841,-0.123820892125964
"40%",-0.353752781756777,-0.123294668946368
"41%",-0.353442306075592,-0.122822338786043
"42%",-0.353022529493489,-0.122327595741824
"43%",-0.352519088868086,-0.121855794809806
"44%",-0.352048471278253,-0.12147061042736
"45%",-0.35163549386555,-0.121051569221383
"46%",-0.351281758768849,-0.120594177932855
"47%",-0.350906129942739,-0.120159742422291
"48%",-0.350503348482464,-0.119589416167807
"49%",-0.350040311517106,-0.11923687621992
"50%",-0.349638774816151,-0.118868748738624
"51%",-0.349305379891219,-0.118490438233035
"52%",-0.348941314789297,-0.118131529096988
"53%",-0.348527976133587,-0.11778399488886
"54%",-0.348189604936973,-0.117446641803939
"55%",-0.347667246336686,-0.117035329558526
"56%",-0.347353019979236,-0.116578891994019
"57%",-0.346901579357315,-0.11606320504189
"58%",-0.346448903103602,-0.115616408818741
"59%",-0.346063226154029,-0.115209612158059
"60%",-0.34563508530421,-0.114832537093201
"61%",-0.345265773600186,-0.11443197274236
"62%",-0.34474521818819,-0.114028223360936
"63%",-0.344315781000846,-0.113689193626966
"64%",-0.343957530577204,-0.113258757047608
"65%",-0.343638904025906,-0.112684682380404
"66%",-0.343283107966451,-0.112353359772355
"67%",-0.342833854969117,-0.111894683867412
"68%",-0.342346987286905,-0.111485948571996
"69%",-0.341821758765306,-0.110936467247495
"70%",-0.341408559206598,-0.11037070210872
"71%",-0.34100252881468,-0.109994446704352
"72%",-0.340534978076036,-0.109518071186069
"73%",-0.340156796147497,-0.109212883935745
"74%",-0.339647662953723,-0.108804044876507
"75%",-0.339240097560355,-0.108325438484058
"76%",-0.338835444561971,-0.107909445520925
"77%",-0.338221829891473,-0.107360314696095
"78%",-0.337811204202527,-0.106887293268751
"79%",-0.337050112771069,-0.10632632150575
"80%",-0.336690109433058,-0.105738012695259
"81%",-0.336195037861963,-0.105241195091271
"82%",-0.335675558414324,-0.104503053370979
"83%",-0.335074714831583,-0.104026762832784
"84%",-0.334468242713648,-0.103286576734161
"85%",-0.333708654676582,-0.102529901958796
"86%",-0.332943111337455,-0.101865738461709
"87%",-0.332169786162712,-0.101072960271587
"88%",-0.331361067164546,-0.100331928956147
"89%",-0.330598649053546,-0.0994369245359311
"90%",-0.329496808886969,-0.0987081529755234
"91%",-0.328634219243741,-0.0975626498757835
"92%",-0.327546523885135,-0.0964160087993174
"93%",-0.326341203919686,-0.0954435473047945
"94%",-0.32501780089774,-0.0943022555289311
"95%",-0.323932933790605,-0.0933298533099112
"96%",-0.322102004401953,-0.0916456592579846
"97%",-0.320125558574139,-0.0893866150203585
"98%",-0.317634920499297,-0.0865567776135585
"99%",-0.313852756514758,-0.0824014916605842
