"","V1","V2"
"1%",-0.318277648049982,-0.761994043476787
"2%",-0.309421262729104,-0.667540955951424
"3%",-0.290223197180707,-0.62881354110626
"4%",-0.277888868242257,-0.578974587327251
"5%",-0.230616095931438,-0.484669516917014
"6%",-0.204542075336166,-0.455850660082494
"7%",-0.173085485068086,-0.429250003849601
"8%",-0.167021747469382,-0.331873775766593
"9%",-0.163275413881483,-0.327423886275127
"10%",-0.161192950414433,-0.32429001150924
"11%",-0.159032471658329,-0.322182097025781
"12%",-0.157479278648061,-0.320147321590702
"13%",-0.156429412651685,-0.319033706717862
"14%",-0.155126545831827,-0.317405665281339
"15%",-0.153768900836655,-0.316247816282271
"16%",-0.152727579315935,-0.315117029113119
"17%",-0.152005825073115,-0.314499090366922
"18%",-0.151334921379363,-0.313641800123847
"19%",-0.150673780065519,-0.312743659867137
"20%",-0.149897903403218,-0.311786845856606
"21%",-0.149360229811703,-0.311068202670367
"22%",-0.148677428633382,-0.310358684185252
"23%",-0.148013499755774,-0.309741139847139
"24%",-0.147311537624627,-0.309151718825637
"25%",-0.146748357364327,-0.308384777421259
"26%",-0.14628314209685,-0.307611987836184
"27%",-0.145829144086988,-0.306771336398564
"28%",-0.145331324232436,-0.306318200313219
"29%",-0.144652190583561,-0.30579747775786
"30%",-0.144145620150428,-0.305399567288235
"31%",-0.143746439551853,-0.304840170878942
"32%",-0.143335276188305,-0.304254716745256
"33%",-0.142795113018941,-0.303784786829838
"34%",-0.142264711248338,-0.303155770870686
"35%",-0.141932680604878,-0.302698728470774
"36%",-0.141453795538466,-0.30229309192152
"37%",-0.140924528238565,-0.3018833865391
"38%",-0.140538383838935,-0.301515310767189
"39%",-0.140038219054232,-0.301065079508348
"40%",-0.139572811069108,-0.300756709600913
"41%",-0.139129034748486,-0.300407276174564
"42%",-0.138648629680774,-0.299888914717768
"43%",-0.138250008817138,-0.299481632353225
"44%",-0.137819538632886,-0.299187410263342
"45%",-0.137432309209365,-0.298840223437294
"46%",-0.136996004506777,-0.298405874253024
"47%",-0.136614200667091,-0.2979499254164
"48%",-0.136145673914466,-0.297513331082851
"49%",-0.135836415844071,-0.297020407752704
"50%",-0.135446003608173,-0.296624272949248
"51%",-0.135052552223953,-0.296139332102684
"52%",-0.134708427434507,-0.295697201230489
"53%",-0.134338578572586,-0.295250565696012
"54%",-0.133910979425001,-0.29465975446897
"55%",-0.133453407280253,-0.294309515815084
"56%",-0.133193428785682,-0.293855331695584
"57%",-0.132722918799597,-0.293413465674784
"58%",-0.132337303478052,-0.293044612540579
"59%",-0.131942353221638,-0.292652316962332
"60%",-0.131546525213087,-0.292341689888192
"61%",-0.131207396279068,-0.292028101516538
"62%",-0.130797149285492,-0.291609114881308
"63%",-0.130478627848616,-0.291274618831529
"64%",-0.129860527960015,-0.290810126922737
"65%",-0.12946425840957,-0.290367901359222
"66%",-0.129104783645627,-0.289885511028125
"67%",-0.128478440154767,-0.289448525427193
"68%",-0.128062146209682,-0.289012558513334
"69%",-0.127523880627762,-0.28875417415089
"70%",-0.127062396343187,-0.28824675562289
"71%",-0.126680769511907,-0.287933180498564
"72%",-0.126152798787816,-0.287256091300466
"73%",-0.125774092428482,-0.286896611690129
"74%",-0.125337327901471,-0.286353270618197
"75%",-0.124937139096375,-0.285859147038694
"76%",-0.124436941379846,-0.285425765818223
"77%",-0.124001076507633,-0.284982983632935
"78%",-0.1235313562287,-0.284469815984889
"79%",-0.123086029910488,-0.283986346530409
"80%",-0.122537298901616,-0.283384917130655
"81%",-0.122046859009653,-0.282832973870612
"82%",-0.121555829076539,-0.282193818940733
"83%",-0.120942574635509,-0.281642652205995
"84%",-0.120167879898728,-0.281123554025834
"85%",-0.119588864669874,-0.280545043530312
"86%",-0.118842031392932,-0.279416118567081
"87%",-0.118138247444535,-0.278791264061835
"88%",-0.11741918452917,-0.278011096964351
"89%",-0.116589645807459,-0.277209063195896
"90%",-0.115711469659111,-0.276603542306308
"91%",-0.114763196993595,-0.275457235843008
"92%",-0.113606771048808,-0.27446043603909
"93%",-0.112356600932067,-0.273435644159466
"94%",-0.111175180335619,-0.271889708198142
"95%",-0.109890992606641,-0.270570666878908
"96%",-0.108535637318615,-0.269011395558076
"97%",-0.105975971326398,-0.266835308951816
"98%",-0.102741720032499,-0.264080798381199
"99%",-0.0965577780371927,-0.259429883371929
