"","V1","V2"
"1%",-0.293591238319812,-0.986480393369828
"2%",-0.24421794869231,-0.926263843173665
"3%",-0.228759132218285,-0.897503616327429
"4%",-0.215422021172951,-0.856819595627208
"5%",-0.199342706284647,-0.807532430251114
"6%",-0.175600900439284,-0.6867609330417
"7%",-0.162452827186175,-0.665958817749946
"8%",-0.152064840473567,-0.643835554669718
"9%",-0.144813583165346,-0.493223435085256
"10%",-0.140926733018251,-0.485783119674734
"11%",-0.138156457911573,-0.483172152540551
"12%",-0.13616892380633,-0.481299192370046
"13%",-0.134515517863807,-0.479778720662949
"14%",-0.133586619130158,-0.47852427792395
"15%",-0.132387692394748,-0.477454191594
"16%",-0.131205423391149,-0.476159508518031
"17%",-0.130166885277982,-0.475223914674835
"18%",-0.129113526652292,-0.473845389185495
"19%",-0.128374763340402,-0.472913562624457
"20%",-0.127479915863423,-0.472069028600015
"21%",-0.126883310899069,-0.471380784437622
"22%",-0.126210337290449,-0.47081069843716
"23%",-0.125608420907795,-0.470226831348381
"24%",-0.125052035102306,-0.469736985750167
"25%",-0.124505918850644,-0.469115182693851
"26%",-0.12388313642368,-0.468616682649125
"27%",-0.123235382895827,-0.468035411512277
"28%",-0.122811212747816,-0.467465170906991
"29%",-0.122100552850211,-0.467042821042711
"30%",-0.121534593498043,-0.466550228588553
"31%",-0.120887347891142,-0.46619563087119
"32%",-0.1205613769405,-0.465707932685873
"33%",-0.120096645041434,-0.465318219088258
"34%",-0.119677638826391,-0.464549561897663
"35%",-0.119059271865709,-0.463934254341868
"36%",-0.118571505919798,-0.463542829856436
"37%",-0.118129058526401,-0.463103297846242
"38%",-0.117702641032576,-0.462455622832776
"39%",-0.117298770661812,-0.462029785176361
"40%",-0.116905590973206,-0.461664408399505
"41%",-0.11652395704404,-0.461197284579649
"42%",-0.116123488516381,-0.460708258537401
"43%",-0.115569166970037,-0.460322446422511
"44%",-0.115102763688274,-0.459827140052446
"45%",-0.114663477306438,-0.459498620975266
"46%",-0.114277549373011,-0.459104551336167
"47%",-0.113917536826395,-0.458686629227517
"48%",-0.113473892218019,-0.458347014479978
"49%",-0.113059145255061,-0.458081032771606
"50%",-0.112538251924389,-0.457634739737572
"51%",-0.112167923580115,-0.45720723748336
"52%",-0.111783602859653,-0.456889072713632
"53%",-0.111391353756123,-0.456565552491185
"54%",-0.110939176626621,-0.456078891815588
"55%",-0.110460313833286,-0.455517825759688
"56%",-0.11016150547607,-0.455090709453279
"57%",-0.109724952218961,-0.454739236879951
"58%",-0.109367417630283,-0.454213879858774
"59%",-0.108967685256269,-0.453861881306206
"60%",-0.108608762612933,-0.453527558302742
"61%",-0.108330546244632,-0.453104927011842
"62%",-0.107875956160115,-0.452788209006071
"63%",-0.107535053510199,-0.452371974548911
"64%",-0.107098446788549,-0.451876090778585
"65%",-0.10659677308082,-0.451525668656799
"66%",-0.106249965696519,-0.451032172307192
"67%",-0.105797684724757,-0.450571953083273
"68%",-0.105315543654177,-0.450142940104377
"69%",-0.104845558309308,-0.449694531391241
"70%",-0.104386128232377,-0.449169649276908
"71%",-0.103873052436902,-0.448843518560462
"72%",-0.103432460564225,-0.448437668789698
"73%",-0.103081558248195,-0.447969701118432
"74%",-0.102678035712245,-0.447366225464709
"75%",-0.101951971833033,-0.446919844834757
"76%",-0.101549637385585,-0.44636963193233
"77%",-0.101093880002132,-0.445806894568843
"78%",-0.100518912596649,-0.445334022693905
"79%",-0.0999989345777474,-0.445016860308142
"80%",-0.0995435662225378,-0.444490933566793
"81%",-0.0988682099185742,-0.444159105224439
"82%",-0.0982866460191538,-0.443575198744717
"83%",-0.0978821146406196,-0.442769210814633
"84%",-0.0971375854454311,-0.442279129001338
"85%",-0.0965805529186747,-0.441690929821072
"86%",-0.0958855919036523,-0.441068410991356
"87%",-0.0950167290131363,-0.44044005646155
"88%",-0.0942890071627382,-0.439923154383822
"89%",-0.0933978188416252,-0.43926773862351
"90%",-0.0925846352467741,-0.438364518183848
"91%",-0.0913005246145875,-0.437600406281253
"92%",-0.0905348365699123,-0.436665366784911
"93%",-0.0898537598305961,-0.435513154961469
"94%",-0.0884749546549154,-0.434455341061931
"95%",-0.0871137854937695,-0.432722075528003
"96%",-0.0850429666560992,-0.431269892980183
"97%",-0.0828061661979178,-0.429547031946676
"98%",-0.0799735277076006,-0.42699010509808
"99%",-0.0741791007853302,-0.422745212203076
