"","V1","V2"
"1%",-0.698349259558699,-0.554777827318152
"2%",-0.698349259558699,-0.538174808995493
"3%",-0.665961996405119,-0.538174808995493
"4%",-0.65207945846305,-0.474871345462908
"5%",-0.58978447347619,-0.424869848719151
"6%",-0.504010334694257,-0.366483446644951
"7%",-0.367156499413567,-0.281806764146587
"8%",-0.360970605647695,-0.275824926206954
"9%",-0.358616447468598,-0.272755338070647
"10%",-0.356973535291768,-0.270365456711873
"11%",-0.355463634695873,-0.268647930474068
"12%",-0.353918813656404,-0.267358334837746
"13%",-0.352588229004773,-0.266454966610644
"14%",-0.35107476913895,-0.265527255260735
"15%",-0.350113069681649,-0.264678637320495
"16%",-0.349096520060172,-0.263733464715479
"17%",-0.348438292015006,-0.262679052918393
"18%",-0.347557728314904,-0.26184342556158
"19%",-0.346947297458936,-0.260808270993702
"20%",-0.346213723951832,-0.260042940122378
"21%",-0.345530821419941,-0.259653299264918
"22%",-0.344764660970377,-0.258993279535451
"23%",-0.344218409292522,-0.258398546745327
"24%",-0.343514732787795,-0.257849720178098
"25%",-0.342851661853617,-0.257317859607742
"26%",-0.342338947340891,-0.256782071358489
"27%",-0.341893615758969,-0.25628281148838
"28%",-0.341612084389677,-0.255824282930712
"29%",-0.341144904808964,-0.255239959217539
"30%",-0.34075565190668,-0.254619795868472
"31%",-0.340361865914025,-0.254094230287947
"32%",-0.339962300164051,-0.253578707204291
"33%",-0.339579826129655,-0.253104012985714
"34%",-0.339115961981506,-0.252775570176366
"35%",-0.338622523527055,-0.252248203570374
"36%",-0.338201769215954,-0.251799451280838
"37%",-0.337741966574788,-0.251425639392336
"38%",-0.337321250715124,-0.2510389622343
"39%",-0.33705305264443,-0.250417122279973
"40%",-0.336593022401063,-0.249913338954042
"41%",-0.336163528260005,-0.249363057912115
"42%",-0.335665681467036,-0.248948980880762
"43%",-0.335226760274666,-0.248561157724998
"44%",-0.334702764411766,-0.248065809720317
"45%",-0.334146794801013,-0.247650718288745
"46%",-0.333770405494849,-0.247229065426803
"47%",-0.333352305706273,-0.246774009252506
"48%",-0.332872499068797,-0.246362190020146
"49%",-0.332453870544582,-0.245881990724986
"50%",-0.332168398877956,-0.245552832317502
"51%",-0.331789726785155,-0.245119375876602
"52%",-0.331416907529501,-0.244822438145603
"53%",-0.330948147652832,-0.244418634861029
"54%",-0.330602777616585,-0.244052602755704
"55%",-0.330286856318375,-0.24363292930621
"56%",-0.329953533322704,-0.243265119926637
"57%",-0.329649097770943,-0.2428938645279
"58%",-0.329240340401599,-0.242425757488981
"59%",-0.328752292883599,-0.242086198469331
"60%",-0.328364564252914,-0.241684630230733
"61%",-0.328145747007415,-0.241259152298229
"62%",-0.327770142643745,-0.240887377032718
"63%",-0.327370734187959,-0.240526083040504
"64%",-0.326950150952516,-0.240191454865351
"65%",-0.326422324543901,-0.239770771158978
"66%",-0.326031101858298,-0.239381938898566
"67%",-0.325586061049371,-0.238996275203988
"68%",-0.325119279498733,-0.238476176088637
"69%",-0.324601286095476,-0.238188078080936
"70%",-0.324151288542461,-0.237808609945757
"71%",-0.323623514369759,-0.237271296015566
"72%",-0.323160171164135,-0.236734138435994
"73%",-0.322814490900301,-0.236492136541526
"74%",-0.322308425159599,-0.236055899737829
"75%",-0.321922614082591,-0.235719090376432
"76%",-0.321341852236827,-0.235231375860109
"77%",-0.320828969639567,-0.234519667667903
"78%",-0.320293643803064,-0.233906656448701
"79%",-0.31970776419696,-0.233295900920789
"80%",-0.319087876919726,-0.232628450210008
"81%",-0.318648712723616,-0.232061592593595
"82%",-0.317886718949738,-0.231531535157942
"83%",-0.317280921997328,-0.230946413065974
"84%",-0.316768773890218,-0.230232068551347
"85%",-0.316240135707449,-0.229434190474913
"86%",-0.31561981883708,-0.228879552146283
"87%",-0.314821148818364,-0.228260063734994
"88%",-0.31425680197047,-0.227590284978496
"89%",-0.313526003994555,-0.226864399275773
"90%",-0.312762231531794,-0.226003050852161
"91%",-0.311838081206362,-0.225368056973699
"92%",-0.311217423437987,-0.224297408636448
"93%",-0.310378849556903,-0.223094319464765
"94%",-0.309137888348101,-0.221808423601624
"95%",-0.30815407711703,-0.220352515006634
"96%",-0.30661136030054,-0.218800126500433
"97%",-0.304798129138942,-0.216949832478475
"98%",-0.301458160169209,-0.214586809023774
"99%",-0.296569244823952,-0.211129858690623
