"","V1","V2"
"1%",0.301418800781833,0.261521723928178
"2%",0.305473474213764,0.265753760541241
"3%",0.308869425909603,0.268185963402557
"4%",0.310746098768086,0.270014290983016
"5%",0.312216872347399,0.271419644410034
"6%",0.313354055826237,0.272632438332527
"7%",0.314547115302811,0.273877359221003
"8%",0.315658341756834,0.27483732853985
"9%",0.316940827357887,0.275918671491978
"10%",0.318244987716081,0.276425761142042
"11%",0.319045412315238,0.27731998988771
"12%",0.319827062587834,0.277807390915756
"13%",0.320301413961496,0.278446503930647
"14%",0.320949647617614,0.279159988956045
"15%",0.321725830090446,0.279628819410263
"16%",0.322559027829374,0.28022066155149
"17%",0.32304413791205,0.280756766951388
"18%",0.323511832905691,0.281301266120807
"19%",0.323971343482697,0.281820062462651
"20%",0.324501466169397,0.282388027775767
"21%",0.325024438267775,0.282777011328585
"22%",0.32556547645431,0.283161486839696
"23%",0.326010098547548,0.2837147279902
"24%",0.326659989659279,0.284154638232974
"25%",0.3272023470939,0.284530862990079
"26%",0.327505901503435,0.285124348585727
"27%",0.327988158672049,0.285454783763237
"28%",0.328384633659803,0.28597133047387
"29%",0.32883475490979,0.286481877359314
"30%",0.329548022159275,0.286967070807139
"31%",0.32998017843928,0.287436867796655
"32%",0.330475391541079,0.287819247746352
"33%",0.330944641487859,0.288227491269428
"34%",0.331458027947655,0.288620986817009
"35%",0.331841778745454,0.288967942797523
"36%",0.332271274963561,0.289470326590894
"37%",0.332718226132529,0.289925015396449
"38%",0.333252025752863,0.290352085035793
"39%",0.333642460133614,0.290753308062287
"40%",0.334036540096762,0.291093946471491
"41%",0.334395057410286,0.291509588462087
"42%",0.334728857156727,0.291896723602879
"43%",0.335136462789049,0.292359685937389
"44%",0.33557962079954,0.292715983459689
"45%",0.336047012266284,0.293035911284709
"46%",0.336447458042641,0.293587262383584
"47%",0.336953243608653,0.294009782175668
"48%",0.337287720101551,0.294370620750032
"49%",0.337655511156257,0.294682022652099
"50%",0.33800896772974,0.29507858216988
"51%",0.338594661280298,0.295452050825256
"52%",0.338996886357933,0.295839180229118
"53%",0.339559836336661,0.296190729441648
"54%",0.339982765509724,0.296648751136387
"55%",0.34042620087867,0.297125749292225
"56%",0.340864303047146,0.297331231751944
"57%",0.341104526073788,0.297752754786326
"58%",0.341527634860271,0.298281658099265
"59%",0.342002201008103,0.29882660826127
"60%",0.342502463922122,0.299291157037061
"61%",0.343007018456842,0.299753021761544
"62%",0.343418382763295,0.300186305813372
"63%",0.343765007412424,0.300608725611464
"64%",0.344197645988436,0.300942051088972
"65%",0.34461956389858,0.301491694455594
"66%",0.34496565351898,0.302047439457546
"67%",0.345508993782299,0.30253997173362
"68%",0.345890676865887,0.303008568154147
"69%",0.346241983288502,0.303491237206032
"70%",0.346796923858267,0.303967728944067
"71%",0.347337514525067,0.304556028701009
"72%",0.347769236103971,0.304966392132599
"73%",0.348353589488877,0.305481386489057
"74%",0.34897957803761,0.305962747720583
"75%",0.349472759415379,0.306340919432299
"76%",0.34991847655584,0.306893630108882
"77%",0.350377533444278,0.307703032072336
"78%",0.351032122401782,0.308143197748322
"79%",0.35178121573155,0.308868015204437
"80%",0.352508849554543,0.309708524627836
"81%",0.353396219534504,0.31041267092913
"82%",0.354308447630426,0.311174568189419
"83%",0.355193279703136,0.312041015683196
"84%",0.356344555488012,0.313010944269735
"85%",0.357379613669058,0.313826471578095
"86%",0.358430702113475,0.314922656440539
"87%",0.359806784666696,0.316067191804618
"88%",0.361473549144447,0.317330101092677
"89%",0.36296405446237,0.318883937709157
"90%",0.365569673048332,0.320355898142956
"91%",0.368338032585688,0.323157392650678
"92%",0.37496372683249,0.328249145364833
"93%",0.463992264338829,0.38729843117007
"94%",0.496913141576417,0.416422615414669
"95%",0.577226471869635,0.476747294182334
"96%",0.603683521195061,0.498954466598763
"97%",0.603683521195061,0.526963008282793
"98%",0.603683521195061,0.553805417233322
"99%",0.635961076492109,0.553805417233322
