"","V1","V2"
"1%",-0.0503474854558956,-0.0415784059696477
"2%",-0.0480967309628408,-0.0379925668351107
"3%",-0.0449216952153973,-0.0368843290219669
"4%",-0.0428033655445879,-0.0356172791273219
"5%",-0.040783979686596,-0.0338660951352714
"6%",-0.0391221489135217,-0.0323885719303885
"7%",-0.0375903100029674,-0.0313024914084268
"8%",-0.0365731548952626,-0.0301465477138756
"9%",-0.0354646774255264,-0.0290671391230968
"10%",-0.0348555397952869,-0.0282115697632033
"11%",-0.0340061597392591,-0.0273054461868706
"12%",-0.0332104014198857,-0.0263410060447274
"13%",-0.0325853016675732,-0.0257661068094034
"14%",-0.0318299987254511,-0.0251385041856128
"15%",-0.0312642512891331,-0.0246244366487061
"16%",-0.0304315935540779,-0.0239914375379103
"17%",-0.0298264916104295,-0.0233767484797216
"18%",-0.029093764484387,-0.0228640427210543
"19%",-0.0285911708034219,-0.0224583434909342
"20%",-0.0280546578838381,-0.0219447228263115
"21%",-0.0275900863815618,-0.0213158001835262
"22%",-0.0270992148279234,-0.0210279508622426
"23%",-0.02648047129962,-0.0205571262760102
"24%",-0.0259519481834074,-0.0201382865352391
"25%",-0.0254816645302322,-0.0195239438620127
"26%",-0.0252393380174843,-0.0190723454507104
"27%",-0.0246463207671217,-0.0184718439233242
"28%",-0.024366391666161,-0.0181133819576414
"29%",-0.0239957170805811,-0.017583118874488
"30%",-0.0235952373583809,-0.017095530197686
"31%",-0.0232718866511477,-0.0166458885508567
"32%",-0.0227944951911528,-0.0161870343110667
"33%",-0.0224720024750122,-0.0158404286655071
"34%",-0.0220338934629859,-0.015402533579712
"35%",-0.0217953021642714,-0.0149540252741526
"36%",-0.0213680392500585,-0.0145130107528871
"37%",-0.0210250938651571,-0.0141766463890998
"38%",-0.0206246020970338,-0.0138614531103168
"39%",-0.0203267343143419,-0.0135134128767794
"40%",-0.0199044579818252,-0.013118223924193
"41%",-0.0195975418621098,-0.012753740381002
"42%",-0.019141735807843,-0.0123697468789285
"43%",-0.0187958063662479,-0.0119457440132179
"44%",-0.0183847577222417,-0.0116958381830249
"45%",-0.0180441138840795,-0.0113513827634157
"46%",-0.0176768938627921,-0.0110445139729857
"47%",-0.0173287940643763,-0.0106193895735664
"48%",-0.0169559806805468,-0.0103061642948561
"49%",-0.0165631199295516,-0.00981843646195125
"50%",-0.0163372209557041,-0.00953785246656002
"51%",-0.0160633631143396,-0.00910659199743977
"52%",-0.0158639051910864,-0.00874744779553633
"53%",-0.0155009965505549,-0.0084586979947557
"54%",-0.01510298702384,-0.00808652211620533
"55%",-0.0146841609110565,-0.00772844298650543
"56%",-0.0142026503974091,-0.00739459369646748
"57%",-0.0138544407400982,-0.00696820387644261
"58%",-0.0136197979840688,-0.00665779043590551
"59%",-0.0133953307619539,-0.00627619675573809
"60%",-0.012847511902435,-0.00578965338737614
"61%",-0.0124563117136203,-0.00543238910746307
"62%",-0.0120222090441847,-0.0051207893683698
"63%",-0.0115739581881809,-0.00472524310275875
"64%",-0.0111989823848212,-0.00443611966832323
"65%",-0.0107824093319462,-0.00408844020308146
"66%",-0.0103805860173642,-0.00359802854756662
"67%",-0.00980728480878269,-0.00320262720391156
"68%",-0.00943765158105045,-0.00286282410574884
"69%",-0.00892936769658453,-0.00237182773033989
"70%",-0.00859314116855038,-0.00197000067971833
"71%",-0.00819459977364314,-0.00148890525464345
"72%",-0.00781981281297555,-0.00117239727747864
"73%",-0.00717996941446804,-0.000650434905029673
"74%",-0.00665081592378632,-0.000130705173669946
"75%",-0.00609553551662613,0.000250255914957366
"76%",-0.00573224290914742,0.000696548940472976
"77%",-0.00511940194758278,0.00112086900880267
"78%",-0.00471135401598493,0.00160183622225954
"79%",-0.00403213269718439,0.00160183622225954
"80%",-0.00350671917875394,0.00160183622225954
"81%",-0.00284069898418369,0.00209211751829422
"82%",-0.00202773029331799,0.00262614665110026
"83%",-0.00126318877616407,0.00317259928046613
"84%",-0.000496214590085182,0.00365667555533394
"85%",0,0.00424714586742958
"86%",0.000481249610543783,0.00496869525222091
"87%",0.000740286616583155,0.00561419911358881
"88%",0.000740286616583155,0.00627225843407759
"89%",0.000843738232096892,0.00704701637143292
"90%",0.00159915593149836,0.00782671091166708
"91%",0.00227671485307592,0.00861240054773232
"92%",0.00348967323171861,0.009522051911291
"93%",0.00469238790662071,0.0110294706997099
"94%",0.00585305941105032,0.0120632384977307
"95%",0.00655623860366385,0.0131747663790146
"96%",0.00816595136029844,0.0146553699320607
"97%",0.0106624621015166,0.0168516307994406
"98%",0.0139479221247972,0.0199979451139136
"99%",0.0167912280555547,0.0230468759039038
