"","V1","V2"
"1%",-1.30855971952292,-0.783198796266377
"2%",-1.27588404221068,-0.781431610434585
"3%",-1.25461258132334,-0.753972478709955
"4%",-1.22184766936567,-0.683155568348919
"5%",-1.10154267809076,-0.606963735271297
"6%",-0.936967899560149,-0.517992246580831
"7%",-0.928212986414577,-0.509443079673353
"8%",-0.923460802534489,-0.505800962175083
"9%",-0.920414707457174,-0.503150786252945
"10%",-0.918074512057474,-0.500913155669628
"11%",-0.916321075131636,-0.49903226401261
"12%",-0.9150458671072,-0.49699342453365
"13%",-0.913801593332323,-0.495230369199978
"14%",-0.912681952741805,-0.493231328261734
"15%",-0.911402032206416,-0.491498787123449
"16%",-0.910065337736756,-0.489986664727746
"17%",-0.909043609489182,-0.48845805440076
"18%",-0.907930271501035,-0.487308169121307
"19%",-0.906419200129724,-0.486133072348605
"20%",-0.905391506939701,-0.485309338567762
"21%",-0.904701452032787,-0.484102967872615
"22%",-0.903597102555968,-0.483078425923596
"23%",-0.902965492111123,-0.482412782683047
"24%",-0.902306684739279,-0.481730782101313
"25%",-0.901716285868192,-0.48091877319743
"26%",-0.901030032982411,-0.480173043841562
"27%",-0.9004066099799,-0.479052819362941
"28%",-0.899789877152349,-0.478382288236342
"29%",-0.898930513060582,-0.477674424096109
"30%",-0.898124046706917,-0.477295445841318
"31%",-0.897385622952038,-0.476288525863859
"32%",-0.896514319736,-0.47564643390397
"33%",-0.895981894579103,-0.474934521723309
"34%",-0.895487100012431,-0.474163958311667
"35%",-0.89504771220481,-0.47344897801428
"36%",-0.894751747376367,-0.472919307092303
"37%",-0.894065162447505,-0.472346193119862
"38%",-0.893408669452743,-0.471528611302181
"39%",-0.892805711016818,-0.470907621599278
"40%",-0.892257439062306,-0.470210471517168
"41%",-0.891763453404434,-0.469672329046517
"42%",-0.89141625256731,-0.469176743976579
"43%",-0.890774880802921,-0.46859349186761
"44%",-0.890281696592871,-0.467713530547285
"45%",-0.889657486778269,-0.467219491227514
"46%",-0.889257517474559,-0.466336387128506
"47%",-0.88863573772995,-0.465824034436516
"48%",-0.888276316711341,-0.465085394847855
"49%",-0.887962525911621,-0.464353979166213
"50%",-0.887602041807675,-0.463815325096131
"51%",-0.887027653995742,-0.463524979339176
"52%",-0.886612872047716,-0.462979339016452
"53%",-0.886255213618179,-0.46247420944065
"54%",-0.88578120235798,-0.461933620082109
"55%",-0.885329399960825,-0.461383449480813
"56%",-0.884723818504986,-0.460882531324893
"57%",-0.884199819688488,-0.460063920059237
"58%",-0.883759781524388,-0.45943992011003
"59%",-0.883161909559953,-0.458970790015473
"60%",-0.882534686206496,-0.458436515919941
"61%",-0.881906960885898,-0.457819915836793
"62%",-0.88141925855194,-0.457334230291309
"63%",-0.88089812121794,-0.456878731437119
"64%",-0.880499866924535,-0.456125581793931
"65%",-0.880062103584486,-0.455610479979236
"66%",-0.879701583100311,-0.455052717737027
"67%",-0.879313959426681,-0.454405089434094
"68%",-0.878683179052818,-0.453514723742382
"69%",-0.878163920049012,-0.452792706389596
"70%",-0.877765348371357,-0.45204602080463
"71%",-0.877272201918638,-0.45135608655929
"72%",-0.876781237928057,-0.450709372341672
"73%",-0.876048950397238,-0.449924519135964
"74%",-0.875215430794495,-0.449221253655376
"75%",-0.874594723915925,-0.448470445853137
"76%",-0.873886762516391,-0.447740324252928
"77%",-0.873344295278485,-0.446849834197832
"78%",-0.872559757799592,-0.445992021565113
"79%",-0.872154319117103,-0.445121234103079
"80%",-0.871381944993948,-0.444011082650581
"81%",-0.870526438400427,-0.443184410025017
"82%",-0.869714056434192,-0.442082005384594
"83%",-0.868652025147362,-0.441392752607909
"84%",-0.867809768192976,-0.440503329731761
"85%",-0.867094607484701,-0.439675424576852
"86%",-0.866365246292136,-0.438795450805593
"87%",-0.864672456150617,-0.437682262456551
"88%",-0.863408959987259,-0.436981721034938
"89%",-0.862176470933132,-0.436122817582398
"90%",-0.86090891571546,-0.434760415761354
"91%",-0.859878323279476,-0.433316192121321
"92%",-0.858481233010683,-0.43185779142528
"93%",-0.856970063217978,-0.430571411716986
"94%",-0.855487674083916,-0.428323139186961
"95%",-0.853448215147755,-0.426324657048032
"96%",-0.851733710376153,-0.423883983915883
"97%",-0.849348735168356,-0.420262392934871
"98%",-0.846938496461055,-0.41610724623775
"99%",-0.84165849194129,-0.407622084972522
