"","V1","V2"
"1%",-0.0649337956354493,0.0391381454079213
"2%",-0.0469467001671979,0.0436716955242554
"3%",-0.0422423054004618,0.0464070271418073
"4%",-0.0398132980838431,0.047886700368196
"5%",-0.0374984235105836,0.0497800816998947
"6%",-0.0360531277825191,0.0512843993197127
"7%",-0.0344775107346526,0.0525957630874867
"8%",-0.0332618120746274,0.053645516318532
"9%",-0.0321939729725478,0.0545172451207179
"10%",-0.0310567808672031,0.0554239841415519
"11%",-0.0299043226283247,0.0559765294053591
"12%",-0.0291133425904058,0.0565283167043327
"13%",-0.0280994883687796,0.0573734291435569
"14%",-0.0275088606412649,0.0580658779417593
"15%",-0.0267170004353602,0.0587765013690928
"16%",-0.0261872924807065,0.0592735938714883
"17%",-0.0254808143682857,0.0600300984450953
"18%",-0.0246447951955386,0.0607208033814775
"19%",-0.0239436433765658,0.0613969894640701
"20%",-0.0232495140245143,0.0620907094114538
"21%",-0.0226950513149142,0.062657739065007
"22%",-0.0222170683228053,0.0633877628371642
"23%",-0.0217444795119762,0.0637271425820514
"24%",-0.0212447365972639,0.0642134898587259
"25%",-0.0208517945632612,0.0647794244498991
"26%",-0.0202772829162234,0.0652777249070257
"27%",-0.0197125698994072,0.0658756074140133
"28%",-0.0192201370239499,0.0665052725806748
"29%",-0.0187491158956641,0.0670765562408349
"30%",-0.018311856847925,0.0676270043126584
"31%",-0.0180046958327256,0.06820688832335
"32%",-0.0177782208543094,0.0685020569902086
"33%",-0.0173857606719246,0.0689011135339152
"34%",-0.0168657087137626,0.0693340630631965
"35%",-0.0164297775323391,0.0696655624894768
"36%",-0.0159505045092547,0.0700785524525597
"37%",-0.0155530643946312,0.0705487367123292
"38%",-0.0152133706965158,0.0711312776397078
"39%",-0.0147284465143671,0.07150531971952
"40%",-0.0143559976998252,0.0718433251267101
"41%",-0.0140923154277453,0.0722581714604844
"42%",-0.013640601992418,0.0727224682143822
"43%",-0.013219858793241,0.0730983728548172
"44%",-0.0127632215751464,0.0736464097271708
"45%",-0.0123556235741136,0.0742153517666481
"46%",-0.0119215297365968,0.074621437705994
"47%",-0.011465471842505,0.0750580475595838
"48%",-0.0110781673302923,0.075379785306907
"49%",-0.0106064656417174,0.0758452459082115
"50%",-0.0102737933313653,0.0762206390019151
"51%",-0.00984789968464735,0.0766442674607677
"52%",-0.00951626606761054,0.077053044122639
"53%",-0.00921079398181504,0.0774584529865718
"54%",-0.00886042642873309,0.0779047493335322
"55%",-0.00851164279392792,0.0783492442636067
"56%",-0.00805533604832943,0.0786906356687539
"57%",-0.00771915751856159,0.0791559845289144
"58%",-0.00732981866261567,0.0797834663624898
"59%",-0.00681888940182984,0.0801926357888576
"60%",-0.00650078125536956,0.0806710781708923
"61%",-0.00618141565743773,0.0812617342085124
"62%",-0.00586840551183538,0.0815931295802012
"63%",-0.00533408540307789,0.0819419347560902
"64%",-0.00505689831656723,0.082300730565439
"65%",-0.00480131183351575,0.0827011481682146
"66%",-0.00445783426518267,0.0831780772168021
"67%",-0.00403957982661082,0.0835486495503814
"68%",-0.00362361413215205,0.0840022359619712
"69%",-0.00331615425516662,0.0843023634198975
"70%",-0.00294513691198956,0.0846223168344175
"71%",-0.00256609396050922,0.0852920409253962
"72%",-0.00218199269180247,0.0858997764023444
"73%",-0.00165047043779605,0.0864394182292261
"74%",-0.000919833946400566,0.0870363712073796
"75%",-0.000438244004255401,0.087687306898871
"76%",1.42890900817796e-05,0.0882427076657335
"77%",0.000504775209416494,0.0888897191171509
"78%",0.000955178149823287,0.0893450257726267
"79%",0.00128702975140728,0.0899864311094728
"80%",0.00177985313197313,0.090562002743963
"81%",0.00237292940091321,0.0912838971340646
"82%",0.00292262900776218,0.0920028352038076
"83%",0.00348934418695203,0.0927959736600769
"84%",0.00409463438608912,0.0936722664625034
"85%",0.00479246219262875,0.0944721427476524
"86%",0.00531177482755518,0.0952063799646543
"87%",0.00616825412881938,0.0963583216686279
"88%",0.00697155757199781,0.0976592101614235
"89%",0.00788339842666027,0.0985894023969952
"90%",0.0085082052311775,0.0998920224401944
"91%",0.00954455569469546,0.101565698340471
"92%",0.0109158697924835,0.103593287955072
"93%",0.0118877154771335,0.10512638337688
"94%",0.0131041833938876,0.108484243636841
"95%",0.0144557630208493,0.114736920353539
"96%",0.0165858595546253,0.122937440855499
"97%",0.0186062697614118,0.12784271501579
"98%",0.0213661571491975,0.148612702848497
"99%",0.0286303796908455,0.167359834167372
