"","V1","V2"
"1%",-0.284449013841762,0.00291282973878955
"2%",-0.255278583557441,0.0208273849473511
"3%",-0.236854986317495,0.0259370124777669
"4%",-0.226567613710127,0.0286377385162995
"5%",-0.218413455559299,0.0301763038410302
"6%",-0.198305421699866,0.0316675896405083
"7%",-0.185457192978852,0.0331335954713768
"8%",-0.171908599564982,0.0347888228391443
"9%",-0.162608946930858,0.035847199255024
"10%",-0.158320681283971,0.0371706252628582
"11%",-0.156459682550885,0.0380072822912376
"12%",-0.154490327190494,0.039001438515949
"13%",-0.153103838348221,0.0397656438753324
"14%",-0.152086010155457,0.040615343851341
"15%",-0.151200458543718,0.0414568112993361
"16%",-0.150197015178238,0.0420960747580585
"17%",-0.149214480229185,0.0426737809000601
"18%",-0.148245289625068,0.0433224892304278
"19%",-0.1475533566785,0.0440345294362616
"20%",-0.146825500718011,0.0445391087390972
"21%",-0.145981594087401,0.0451839232008886
"22%",-0.14539205277949,0.0456992224792339
"23%",-0.14452903354867,0.046308867301417
"24%",-0.143981154131075,0.0468673889022654
"25%",-0.143302695394434,0.0474314779648412
"26%",-0.142688248242195,0.0478664977581432
"27%",-0.142148492747796,0.048413649346669
"28%",-0.141508865133379,0.0489535048633095
"29%",-0.140975222121519,0.0494653078564883
"30%",-0.140328614382825,0.0498531988226273
"31%",-0.139856150504317,0.0501857201919009
"32%",-0.139360436630484,0.0507438946171978
"33%",-0.138850234365037,0.0514341536788477
"34%",-0.138319831815259,0.0518535958851877
"35%",-0.137707798609138,0.0524514158979474
"36%",-0.137109906890559,0.0529487146641832
"37%",-0.136469690862874,0.0534022349398017
"38%",-0.135963388755201,0.0537939829534033
"39%",-0.135369091706718,0.0541970628312828
"40%",-0.134854884229264,0.0546395670207074
"41%",-0.13430550314449,0.0550312634184096
"42%",-0.133881735780521,0.0554306495216178
"43%",-0.133439231756952,0.055925546565613
"44%",-0.132933505792062,0.0562807748958295
"45%",-0.132554327826666,0.0567607649280539
"46%",-0.132224660955202,0.0571542788475404
"47%",-0.131766915400931,0.0575736627179372
"48%",-0.131481368739321,0.0579911526880914
"49%",-0.130925014550882,0.0584270638659072
"50%",-0.130292233540048,0.0588925458093247
"51%",-0.129870574731829,0.0594173860123999
"52%",-0.129421569537997,0.059931843609626
"53%",-0.129092019028454,0.060586165837615
"54%",-0.128729202113255,0.0610018559115643
"55%",-0.128442283079481,0.0615337417336181
"56%",-0.128023626223124,0.0619101935311743
"57%",-0.127701128839466,0.0625381639222348
"58%",-0.127373275342738,0.0630823391336843
"59%",-0.126850929464059,0.0635054959660678
"60%",-0.12624311217055,0.0638654875822593
"61%",-0.125882219714923,0.0645441878720964
"62%",-0.125470033514793,0.0649484554380335
"63%",-0.125018423355585,0.0654124573405215
"64%",-0.124633978305227,0.0658955906013409
"65%",-0.124234641692121,0.066310085639249
"66%",-0.123907250685925,0.0666719310025296
"67%",-0.123461111315109,0.0671861809838008
"68%",-0.123117120073968,0.0678181285146897
"69%",-0.122703261889407,0.0685290069326091
"70%",-0.122247425281205,0.0690200453688486
"71%",-0.121947783112805,0.0694549777482434
"72%",-0.121401721685475,0.0701108981099675
"73%",-0.120937137427335,0.0706182160888918
"74%",-0.12043719984312,0.0712251689268081
"75%",-0.119905951340104,0.0718755603480338
"76%",-0.119369814240856,0.0726948022374471
"77%",-0.118887038047092,0.0734348913506179
"78%",-0.118450008277336,0.0742097387991578
"79%",-0.118021855394473,0.0748056680128413
"80%",-0.117291057732074,0.0753412261492298
"81%",-0.116797003865715,0.0761278720246244
"82%",-0.116188159704141,0.0769475985846682
"83%",-0.115780737277087,0.0778776449192306
"84%",-0.115274944458843,0.0788209148907409
"85%",-0.114695574603652,0.0799599481316401
"86%",-0.113818572524579,0.0809639988796318
"87%",-0.113101628539214,0.0817870298653284
"88%",-0.112302012796756,0.0830540238196606
"89%",-0.111406776290851,0.0847154669808004
"90%",-0.110490157607089,0.0862025547881108
"91%",-0.109726452810641,0.0880265098072309
"92%",-0.108529143080895,0.0912492325408413
"93%",-0.107546380019706,0.0940964956321897
"94%",-0.106791733074669,0.0979211656087229
"95%",-0.105363436445619,0.0987166099317102
"96%",-0.104084143010394,0.101286043306914
"97%",-0.102262527797036,0.108216978034049
"98%",-0.0996912177913597,0.116611044263445
"99%",-0.096073227457413,0.14309360925502
