"","V1","V2"
"1%",-0.528657040203694,0.13386563760308
"2%",-0.513837172411085,0.13863540308876
"3%",-0.513837172411085,0.141105538581065
"4%",-0.506364264762107,0.142622774147147
"5%",-0.471646182988232,0.144094761831698
"6%",-0.411601028508542,0.145321676530953
"7%",-0.390634117119186,0.146502421808415
"8%",-0.370456946558527,0.147674825344015
"9%",-0.299199408756647,0.148547534874366
"10%",-0.294218599370756,0.149606071888783
"11%",-0.290408915299228,0.150391219910853
"12%",-0.288440163801572,0.151182904017658
"13%",-0.286872559246141,0.151972054078033
"14%",-0.285376474027398,0.152417229163203
"15%",-0.284166930866046,0.15283938431792
"16%",-0.282628978446924,0.153407098145635
"17%",-0.281762456024205,0.153894100643639
"18%",-0.281147478271085,0.154362681024661
"19%",-0.280396680354067,0.154936871474668
"20%",-0.279459437165136,0.15539952611043
"21%",-0.278864454086824,0.155945648940164
"22%",-0.277883253320085,0.156578447987803
"23%",-0.277197099529787,0.156913912354467
"24%",-0.276585020142708,0.157410955190799
"25%",-0.275969188942802,0.157756664448975
"26%",-0.275368357175451,0.158195716321036
"27%",-0.274794864700696,0.158698161976493
"28%",-0.274113559256018,0.159094651666749
"29%",-0.273477968623705,0.159444874153781
"30%",-0.272972979126545,0.159954308645683
"31%",-0.272477300574911,0.160469056811078
"32%",-0.272093832602173,0.161026260017296
"33%",-0.271583991975015,0.161499066120177
"34%",-0.271069288100494,0.16178260855322
"35%",-0.27062408643737,0.162192715283586
"36%",-0.270105964671118,0.162640123122828
"37%",-0.269544967058061,0.163030476289071
"38%",-0.269040219181298,0.163569333695016
"39%",-0.268565346675137,0.163943491737629
"40%",-0.268137134473126,0.16448568290856
"41%",-0.267771788221989,0.164995277887017
"42%",-0.267305418806611,0.16535783665763
"43%",-0.266953593240469,0.165756395298964
"44%",-0.266490957221832,0.165985199474828
"45%",-0.266134809887462,0.166465854599907
"46%",-0.265594040655265,0.166772977188701
"47%",-0.265145240630084,0.16712969341499
"48%",-0.264628077795028,0.167501241507074
"49%",-0.264105142192111,0.168042641519837
"50%",-0.26361352364287,0.168567857419674
"51%",-0.263108096817522,0.168897682892661
"52%",-0.262816663627463,0.169367533695544
"53%",-0.262461088636572,0.169785196917655
"54%",-0.261989916055041,0.170262086218721
"55%",-0.261626628515396,0.170668510080924
"56%",-0.261290343821127,0.170990023769741
"57%",-0.261034268282084,0.171287464183984
"58%",-0.260493282071255,0.171810607730616
"59%",-0.260033661738091,0.172138302174725
"60%",-0.259754339215111,0.172609934130345
"61%",-0.259395499042154,0.172926453960932
"62%",-0.25906099555338,0.173371183760489
"63%",-0.258685245373822,0.173762536154213
"64%",-0.258143025410237,0.174400434911995
"65%",-0.2577227007333,0.174925590049814
"66%",-0.257203595241089,0.175351136369214
"67%",-0.256871701976745,0.175837421319525
"68%",-0.256479460868046,0.17628316144819
"69%",-0.256101097916496,0.17675051099257
"70%",-0.255730094374654,0.177250367564011
"71%",-0.255296848073376,0.177731173278004
"72%",-0.254897818110642,0.178236511546907
"73%",-0.25444540656391,0.178846134676851
"74%",-0.253977714134859,0.179477697632006
"75%",-0.253629483971466,0.180182788359857
"76%",-0.253207565502264,0.180915354127317
"77%",-0.252785127923275,0.181509640016717
"78%",-0.252064721391311,0.182165529245309
"79%",-0.251599515729577,0.182816466236963
"80%",-0.251076619681034,0.183439032943386
"81%",-0.250513304236081,0.184437518227053
"82%",-0.250078095422979,0.185538264781359
"83%",-0.249484645502054,0.186403615003363
"84%",-0.248969710139816,0.187616652212475
"85%",-0.24842138246426,0.188448334270426
"86%",-0.24764160875548,0.189521088745974
"87%",-0.246976901250758,0.190914991709882
"88%",-0.245949500368319,0.192935976309924
"89%",-0.245157407171215,0.195363487176893
"90%",-0.244367544528547,0.197132448905203
"91%",-0.243650915577527,0.201215059299325
"92%",-0.24288163454802,0.215299309082342
"93%",-0.241952612532752,0.243197464627135
"94%",-0.240374192266735,0.261613315001432
"95%",-0.239088373022577,0.293118754381012
"96%",-0.237627363196887,0.326729926611604
"97%",-0.235448291769482,0.337786981021597
"98%",-0.232441059785533,0.337786981021597
"99%",-0.225840442521955,0.352532734989144
