"","V1","V2"
"1%",-0.152915180500331,0.333843133965169
"2%",-0.109990711968234,0.338181826959207
"3%",-0.0952859542351706,0.341623046613259
"4%",-0.094184244910396,0.344025179789813
"5%",-0.0833957517150523,0.345457265978162
"6%",-0.077199285273255,0.346856811789073
"7%",-0.0731077208212993,0.347908858467924
"8%",-0.0712079071274643,0.349069494733957
"9%",-0.0691732206507291,0.34999517240047
"10%",-0.0676801268822858,0.350685714815627
"11%",-0.0664335135598715,0.351671617188103
"12%",-0.065296558087387,0.352327816404462
"13%",-0.0645521430690551,0.353121777273596
"14%",-0.063503586053371,0.353665377620995
"15%",-0.0625614543489516,0.354402327649547
"16%",-0.0616904465885838,0.355034672237167
"17%",-0.0609504719423968,0.355534825466384
"18%",-0.0602880659080844,0.356445258926212
"19%",-0.0598235740443693,0.356982519791243
"20%",-0.0592491021290029,0.357726639715841
"21%",-0.0584324551112691,0.358415329283466
"22%",-0.0578689756435435,0.358768824347105
"23%",-0.0572421873486213,0.359485384095753
"24%",-0.0567711993436166,0.359917842688201
"25%",-0.0563296048373511,0.36048324034524
"26%",-0.0559316121638562,0.360947434700063
"27%",-0.0554011703006673,0.361343587789644
"28%",-0.0549491056459104,0.361675875582735
"29%",-0.0543649659123182,0.36225089598869
"30%",-0.0538920141184,0.36271740464417
"31%",-0.0535578347798708,0.363076892350687
"32%",-0.0530396330749335,0.36345410162815
"33%",-0.0527482221680059,0.363770292724761
"34%",-0.0522720891228946,0.364163989778219
"35%",-0.0518779896589585,0.364461530432714
"36%",-0.0513709652436977,0.364887403464827
"37%",-0.0507694746885748,0.365321548460039
"38%",-0.0503625321193939,0.365684720872915
"39%",-0.049939295765706,0.366077423261445
"40%",-0.0494120888622365,0.366453607146247
"41%",-0.0489597129124824,0.366760090659894
"42%",-0.0485438176799945,0.367418911536374
"43%",-0.0482427209638111,0.367729099547715
"44%",-0.0477944535810816,0.368120728552795
"45%",-0.0474278853730648,0.368516271366912
"46%",-0.0470329256548866,0.368841609118275
"47%",-0.0467936642701406,0.369242421709257
"48%",-0.0464674525959253,0.369668413799738
"49%",-0.0461698852957784,0.370096321931479
"50%",-0.0458220877032749,0.370404366300752
"51%",-0.0454431073155353,0.370745350550121
"52%",-0.0449746547926322,0.37103696428015
"53%",-0.0446227852751681,0.371398882524317
"54%",-0.0441793165458191,0.3718137895309
"55%",-0.0438717462932242,0.37230407871846
"56%",-0.0436363061925914,0.372704107353165
"57%",-0.0430871966886985,0.37300620156788
"58%",-0.042729583469539,0.373468323216787
"59%",-0.0423802672406292,0.373769210801863
"60%",-0.0421157836556969,0.374155181099415
"61%",-0.0418423702947657,0.374630369982115
"62%",-0.0412750563440903,0.375192505369227
"63%",-0.0407602814470297,0.375672173390693
"64%",-0.0402818366645845,0.375987138674153
"65%",-0.0397279183776567,0.376419850307064
"66%",-0.0394054248128011,0.376745548343419
"67%",-0.0389868424088065,0.377195548181933
"68%",-0.03857452387017,0.377577527186761
"69%",-0.0380428119485434,0.378103688092696
"70%",-0.0375580731621219,0.378438711120383
"71%",-0.0371601529254317,0.379006777291917
"72%",-0.0365626745636861,0.379511677351801
"73%",-0.0360946890167308,0.379921140931151
"74%",-0.0356893735190731,0.380296380147428
"75%",-0.0352889413085342,0.381057659647465
"76%",-0.0347911231712784,0.381832313587368
"77%",-0.0342586878770767,0.382276246814728
"78%",-0.0336847512110731,0.382950166663312
"79%",-0.0330591076910262,0.383565068175641
"80%",-0.032611090791218,0.384238603218629
"81%",-0.0319338234652803,0.38494127184662
"82%",-0.0314230076196375,0.385350518283882
"83%",-0.0309471379666344,0.386331208967593
"84%",-0.0303517091363252,0.387169268488468
"85%",-0.0295498561465761,0.38783911621891
"86%",-0.0287783673993028,0.388806014667948
"87%",-0.0281653304360599,0.389756768083618
"88%",-0.0275228038673632,0.390692388990789
"89%",-0.0264778914604135,0.392139895949983
"90%",-0.0258869094995099,0.394130734378564
"91%",-0.0250552277648307,0.395298690779532
"92%",-0.0240467104970513,0.398683910846336
"93%",-0.0225279979395144,0.404463773703751
"94%",-0.0214780344091471,0.515227969397404
"95%",-0.0197026863241137,0.606031118436099
"96%",-0.0179354346865916,0.669536445653996
"97%",-0.0159267872624299,0.688852028936394
"98%",-0.0119554091927581,0.737926208668086
"99%",-0.00551207768594811,0.77471259483589
