"","V1","V2"
"1%",-0.732007117759098,-0.300397639222374
"2%",-0.720660698805824,-0.283534089500827
"3%",-0.720660698805824,-0.244800862456668
"4%",-0.68329176132946,-0.214892793087174
"5%",-0.666384807117178,-0.204355478282641
"6%",-0.576413764941537,-0.188836914231017
"7%",-0.530667500463308,-0.174520610436245
"8%",-0.416857922038212,-0.165030999715808
"9%",-0.411260896464204,-0.160476865537412
"10%",-0.408294849193816,-0.157704053780929
"11%",-0.406142660322365,-0.155934940941434
"12%",-0.404223958177731,-0.154468613262944
"13%",-0.403028416816791,-0.153450724215574
"14%",-0.401638114676259,-0.152535716888995
"15%",-0.400826897427156,-0.15140634693879
"16%",-0.400049605882973,-0.150738510591925
"17%",-0.399100030230528,-0.149825431251181
"18%",-0.398320147118174,-0.148904182104422
"19%",-0.397692471895028,-0.148281940636588
"20%",-0.397129109948269,-0.147583594289705
"21%",-0.396582514208421,-0.146984196716891
"22%",-0.395870843919026,-0.146336170227911
"23%",-0.395039489951509,-0.145734537109036
"24%",-0.394300146634757,-0.145098680282063
"25%",-0.393706861188038,-0.144372074222092
"26%",-0.393158135057075,-0.143833299078852
"27%",-0.392510634935756,-0.143304026127723
"28%",-0.391860677068114,-0.142799191260958
"29%",-0.391198803441215,-0.142267548644232
"30%",-0.390759399949349,-0.141769196211807
"31%",-0.390131806183938,-0.141346150861143
"32%",-0.389563096674626,-0.140782311129654
"33%",-0.389124538950691,-0.140318688593481
"34%",-0.388578243859317,-0.13985736337599
"35%",-0.387967324742754,-0.139412056411745
"36%",-0.387421427845438,-0.138835733909666
"37%",-0.387099112773567,-0.138509903032826
"38%",-0.386536887281301,-0.13823692442043
"39%",-0.386121489026921,-0.13784142666642
"40%",-0.385769025089241,-0.13748333339176
"41%",-0.38530752495674,-0.13699272262149
"42%",-0.384879162145008,-0.13650161329615
"43%",-0.384491787247918,-0.135982724004369
"44%",-0.384173741585101,-0.135454140870731
"45%",-0.383660852603164,-0.135025609622425
"46%",-0.38323613603049,-0.134715634796741
"47%",-0.382782990629085,-0.134327512368959
"48%",-0.38244130125769,-0.133960343037477
"49%",-0.382014858152329,-0.133602357464698
"50%",-0.381512944849331,-0.13317671654816
"51%",-0.381070132663721,-0.132867980986246
"52%",-0.380698692293112,-0.132564289223902
"53%",-0.380421083522565,-0.13212325397802
"54%",-0.380005792951574,-0.131814964299561
"55%",-0.379599043953634,-0.131474418492844
"56%",-0.379302206502278,-0.13114641410251
"57%",-0.378933172378937,-0.130662460973739
"58%",-0.378504766192963,-0.130256421397205
"59%",-0.378166409867774,-0.129747939736802
"60%",-0.377849363130346,-0.129298418900851
"61%",-0.377508612929359,-0.128875313036058
"62%",-0.377027512419233,-0.128576627732729
"63%",-0.376594852982547,-0.128090989011027
"64%",-0.376290683807958,-0.127805737990285
"65%",-0.375977752029579,-0.127287059680391
"66%",-0.375430919916401,-0.127041877237023
"67%",-0.37513480552871,-0.126562189177385
"68%",-0.374768710035704,-0.126158792981639
"69%",-0.374175647185257,-0.125624791281008
"70%",-0.373818080943122,-0.125163855670977
"71%",-0.373357216597737,-0.124731004576281
"72%",-0.372950446541288,-0.124294930848805
"73%",-0.372584078883263,-0.12385918025264
"74%",-0.371948148370807,-0.123386070608677
"75%",-0.371462360249052,-0.122922373222634
"76%",-0.370995923787747,-0.122381625131783
"77%",-0.370451887463189,-0.121787833694187
"78%",-0.370117374748745,-0.121413462943203
"79%",-0.369824511177025,-0.120889650462976
"80%",-0.369436481496632,-0.120375182681051
"81%",-0.36897750485698,-0.119723888069042
"82%",-0.368415744421789,-0.119207732517244
"83%",-0.36774276461855,-0.118607274780107
"84%",-0.367102240604659,-0.118104444721566
"85%",-0.366484508011783,-0.117370222454623
"86%",-0.365893989538502,-0.11677722466011
"87%",-0.365367675025263,-0.116278205403836
"88%",-0.364855726861158,-0.11560291783333
"89%",-0.364230801030248,-0.114790533427143
"90%",-0.363485632052661,-0.113902668142898
"91%",-0.362538756253199,-0.112938448585844
"92%",-0.36140970532318,-0.112298360832452
"93%",-0.360311860999947,-0.11150612314722
"94%",-0.359187397577107,-0.110573722834382
"95%",-0.35761163650586,-0.109411206555747
"96%",-0.356122016359619,-0.107732248458249
"97%",-0.354583421326158,-0.106258149504775
"98%",-0.351392972238572,-0.103508708629059
"99%",-0.348309377456141,-0.0980570569739509
