"","V1","V2"
"1%",-0.776703654529617,-0.832540819374539
"2%",-0.76996135835636,-0.778527965426213
"3%",-0.76996135835636,-0.725034592521911
"4%",-0.72554723544549,-0.717568981925736
"5%",-0.661441352875718,-0.651944235729471
"6%",-0.543838614053216,-0.507710836233362
"7%",-0.390633170274719,-0.371880938564208
"8%",-0.384324900018576,-0.367578138812516
"9%",-0.381002250538181,-0.364875308795696
"10%",-0.378914024561473,-0.362555926110889
"11%",-0.376763647873971,-0.361089260270842
"12%",-0.375234078257931,-0.359742668445809
"13%",-0.373820070589629,-0.358640213237494
"14%",-0.372783653753611,-0.357436982143317
"15%",-0.372006557935125,-0.356622766957874
"16%",-0.371191580676369,-0.355578885974063
"17%",-0.370468494149291,-0.354651229426291
"18%",-0.370006449639458,-0.353875499017657
"19%",-0.369225133688353,-0.353156307879394
"20%",-0.368500735333119,-0.35245005744867
"21%",-0.367943933979344,-0.351632041721183
"22%",-0.367055103138187,-0.350935532778815
"23%",-0.366483585711791,-0.350268172163475
"24%",-0.365977658375354,-0.34962668324652
"25%",-0.365362463775521,-0.348968092852969
"26%",-0.364878711542342,-0.348230989854422
"27%",-0.364218562105363,-0.347754273620948
"28%",-0.363787925430807,-0.347322778381699
"29%",-0.363367130135302,-0.346818258589559
"30%",-0.362791905751314,-0.346295786581382
"31%",-0.362231613568298,-0.345826528741059
"32%",-0.361683910420523,-0.345185510236146
"33%",-0.361256395716367,-0.344676770092442
"34%",-0.360744592356258,-0.34433982370962
"35%",-0.360346933570441,-0.34393255207515
"36%",-0.359894886146306,-0.343453076529433
"37%",-0.359417660689635,-0.34295935468047
"38%",-0.358972138071079,-0.342452492047812
"39%",-0.358472236055353,-0.342023602255989
"40%",-0.358021756513235,-0.341575535491082
"41%",-0.357591166580426,-0.341216035420717
"42%",-0.357110294118017,-0.340702440270509
"43%",-0.356615903946356,-0.34030948352295
"44%",-0.356220502216709,-0.339918180345715
"45%",-0.355790125626271,-0.339449735491419
"46%",-0.355360383022362,-0.339197886096562
"47%",-0.355018577109713,-0.338806551087382
"48%",-0.354574283784824,-0.338549358190955
"49%",-0.354193113957841,-0.338074443460449
"50%",-0.353976237904069,-0.337609108881335
"51%",-0.353520825397366,-0.337143309917633
"52%",-0.353038629124873,-0.336819606402979
"53%",-0.352545538696889,-0.336513586418109
"54%",-0.352116825270742,-0.336048769109313
"55%",-0.351633515180016,-0.335610533826554
"56%",-0.351194185513045,-0.335203187352855
"57%",-0.350827492279598,-0.334933135539865
"58%",-0.350355055964537,-0.334568769460971
"59%",-0.34996694884994,-0.334195236325664
"60%",-0.349709447608884,-0.333666020856088
"61%",-0.349400260291368,-0.333212914987436
"62%",-0.348999903979461,-0.332834268386674
"63%",-0.34854571745964,-0.33260859224487
"64%",-0.348286314034307,-0.332102871030459
"65%",-0.348004406217848,-0.331538595200594
"66%",-0.347615309917136,-0.33111090349977
"67%",-0.346911123694236,-0.330714186095797
"68%",-0.346387134840362,-0.330367860796761
"69%",-0.34606375932058,-0.329766489861709
"70%",-0.34562722295948,-0.329152177810115
"71%",-0.345367449298087,-0.328650512694394
"72%",-0.344848138575508,-0.328352477241756
"73%",-0.344425527286096,-0.327990635462377
"74%",-0.343812361020287,-0.327413437821391
"75%",-0.343365565326442,-0.326982937097578
"76%",-0.342974405263081,-0.326489863131344
"77%",-0.342233061584107,-0.325918137315715
"78%",-0.341724668198073,-0.325358669717753
"79%",-0.341067304499003,-0.324802769183512
"80%",-0.340473498597344,-0.324327239623695
"81%",-0.339868648315202,-0.323711598222055
"82%",-0.339217105639791,-0.323188387577806
"83%",-0.338429243515081,-0.322672253699353
"84%",-0.337854621294219,-0.322069333722402
"85%",-0.337284632306807,-0.32118979752642
"86%",-0.336672688750371,-0.320483824989765
"87%",-0.335908210454943,-0.319825361288487
"88%",-0.335112441219756,-0.319066692226269
"89%",-0.334285576427741,-0.318355014630023
"90%",-0.333524520109166,-0.31732569757184
"91%",-0.332805272672165,-0.316373622937708
"92%",-0.331483859763083,-0.315800926386898
"93%",-0.330172799155394,-0.314504094935179
"94%",-0.328879568462449,-0.313279847815115
"95%",-0.327295406579928,-0.312064827035106
"96%",-0.325597959966928,-0.310341035704624
"97%",-0.323616848424271,-0.308214682366163
"98%",-0.321484855829785,-0.305043223011371
"99%",-0.317857929859666,-0.300732266111854
