"","V1","V2"
"1%",0.394152662269057,-0.5993025754724
"2%",0.398860243231167,-0.542255627354417
"3%",0.401425591799488,-0.531414982265956
"4%",0.403664298770264,-0.474423640946978
"5%",0.404857674195666,-0.397232586256799
"6%",0.406282989923394,-0.379750332253181
"7%",0.407796403582346,-0.363564961625687
"8%",0.408907038038998,-0.343113948939105
"9%",0.409778556981387,-0.274697468614963
"10%",0.410646041939164,-0.260160875880606
"11%",0.411258507526193,-0.256872329569943
"12%",0.412196616030112,-0.254398477388498
"13%",0.412900704062624,-0.252471519286789
"14%",0.413604622444367,-0.250380136287999
"15%",0.414326683449673,-0.248820911334017
"16%",0.414870259619926,-0.24744405942577
"17%",0.415391580976368,-0.246384495177068
"18%",0.415957257700257,-0.245239399462662
"19%",0.416612840971516,-0.244416682292899
"20%",0.417247628277039,-0.243656375797037
"21%",0.417603228995934,-0.242980754405422
"22%",0.418065698382516,-0.242092551652647
"23%",0.418820759742736,-0.241277533823736
"24%",0.419178979448993,-0.240406602724757
"25%",0.419792115492899,-0.239662994074002
"26%",0.420340112010083,-0.239124596740292
"27%",0.420798561479865,-0.238707639445681
"28%",0.421246912280618,-0.237835616435176
"29%",0.421673951501635,-0.237358948118236
"30%",0.422015505578073,-0.23680982140938
"31%",0.422604977388912,-0.236357421612267
"32%",0.423188448013178,-0.235713936195043
"33%",0.42353795109092,-0.235192938168346
"34%",0.423898034920413,-0.234538918518372
"35%",0.424250335595818,-0.234101503314804
"36%",0.424600576701827,-0.233516963426014
"37%",0.424884451771493,-0.233057044152397
"38%",0.425313971372915,-0.232561552227572
"39%",0.425707989205152,-0.231991122488104
"40%",0.426385717323405,-0.231440798239726
"41%",0.426816768988219,-0.23095037220869
"42%",0.427316262381339,-0.230459891470531
"43%",0.427813454769283,-0.230057651707549
"44%",0.428308456196045,-0.229598318842596
"45%",0.428621894554487,-0.229116277188849
"46%",0.428929987260558,-0.228564544699267
"47%",0.429320639739431,-0.22807445321877
"48%",0.429565728815608,-0.227505571953869
"49%",0.429914748509682,-0.227085039193292
"50%",0.430345202054599,-0.226555809483493
"51%",0.430905408556096,-0.226270648045871
"52%",0.431307775173209,-0.225843446153236
"53%",0.431688634389133,-0.225521851446879
"54%",0.432154110057488,-0.225204955485044
"55%",0.432607477570271,-0.224818195845151
"56%",0.432990831914211,-0.22441755551347
"57%",0.433484417126937,-0.223811413324651
"58%",0.433918461670756,-0.223504289522923
"59%",0.434286449397869,-0.222936901849928
"60%",0.434704607015619,-0.222673931963678
"61%",0.435114564713567,-0.222213428130752
"62%",0.435665221967873,-0.221717101556564
"63%",0.43612015024806,-0.221242214741212
"64%",0.436452359909086,-0.220763516972431
"65%",0.436974308312746,-0.220381723477539
"66%",0.437506161289604,-0.2199315058578
"67%",0.437778599095958,-0.219459487646788
"68%",0.438358489203294,-0.219195830434596
"69%",0.43891461345856,-0.218727743157152
"70%",0.439533812982836,-0.218361063106585
"71%",0.440268372460571,-0.217979061487101
"72%",0.440954453629442,-0.217510361629926
"73%",0.441493674810249,-0.217127556173978
"74%",0.442112013649566,-0.216584880616333
"75%",0.44253789702394,-0.216068214099289
"76%",0.443023535127509,-0.21544412530097
"77%",0.443561807181324,-0.214936687278048
"78%",0.444104861607943,-0.214518658008619
"79%",0.444796667347816,-0.214035706790055
"80%",0.44575663495475,-0.213356077869458
"81%",0.446491461926402,-0.212764897342186
"82%",0.447372132400729,-0.212325875889092
"83%",0.448507517134244,-0.21178553160568
"84%",0.449601084902577,-0.211080652650344
"85%",0.45064663981357,-0.210453180776546
"86%",0.452288527351196,-0.20980161514244
"87%",0.454045399419792,-0.208977025619472
"88%",0.455619899027221,-0.208115444158819
"89%",0.457684154301985,-0.207413500389643
"90%",0.460860957100041,-0.206396179149668
"91%",0.56137274357632,-0.205275825819927
"92%",0.637369077648695,-0.204145804963609
"93%",0.64702539303843,-0.20308690960021
"94%",0.662595185836503,-0.201603197104237
"95%",0.77615192266185,-0.199784367310044
"96%",0.793140159633704,-0.197956362940441
"97%",0.871534487101677,-0.195290022773781
"98%",0.904850699817096,-0.192696551707719
"99%",1.01040758978789,-0.188442214811435
