"","V1","V2"
"1%",1.01177448595538,0.0831783519371799
"2%",1.01641051746534,0.0908203904630462
"3%",1.02068813498448,0.0953203131890796
"4%",1.02269681859656,0.098596948678733
"5%",1.02486636081412,0.10052081741791
"6%",1.02713278542384,0.101931471273312
"7%",1.0287639625792,0.103364332576113
"8%",1.03044665524959,0.105143751834303
"9%",1.03212713867319,0.106289274314056
"10%",1.03339516422748,0.107554322090436
"11%",1.03444298396063,0.108525137956772
"12%",1.03539055104292,0.109700995821035
"13%",1.03635925043231,0.110556219446007
"14%",1.03697551367533,0.111659643736745
"15%",1.03811638172631,0.112671323069668
"16%",1.03905680399893,0.113738329375505
"17%",1.04005006563291,0.114444486017249
"18%",1.04093628282209,0.114930049563782
"19%",1.04169217035903,0.116510250865672
"20%",1.04269821649424,0.116911420915926
"21%",1.04358363878957,0.117455245941176
"22%",1.04400604642301,0.117951931291683
"23%",1.04460040849098,0.118537923246092
"24%",1.04537778496764,0.119507042150563
"25%",1.04591896002904,0.120195630019015
"26%",1.04662010373237,0.120938874403295
"27%",1.04741762426193,0.121627853066618
"28%",1.04793428312205,0.12252200323373
"29%",1.04853000185425,0.123344539110133
"30%",1.04925505581926,0.124083739964433
"31%",1.04990948672661,0.124835646703911
"32%",1.0503781385062,0.125772071671867
"33%",1.05106458660192,0.126330712928051
"34%",1.05156089020375,0.127028326043105
"35%",1.05186441840456,0.127608059123944
"36%",1.05239841986051,0.128339797823875
"37%",1.05319105015522,0.128851734930621
"38%",1.05376374932723,0.129507680380639
"39%",1.05449635261295,0.130537483052814
"40%",1.05505382362797,0.130944570906083
"41%",1.05573712323082,0.131248159307025
"42%",1.05620912689558,0.132056485990141
"43%",1.05662438647411,0.132855137246998
"44%",1.05711388255554,0.133257423907923
"45%",1.05772204898175,0.133869450010771
"46%",1.05819697609662,0.134519722916127
"47%",1.05894874991713,0.135050263925668
"48%",1.05936205631898,0.135629020830785
"49%",1.05976223200281,0.136364591711699
"50%",1.06032529366234,0.136996767034941
"51%",1.06094725031851,0.137482871094921
"52%",1.06153941978678,0.137877358148029
"53%",1.06196644767825,0.138641523102929
"54%",1.06235028701971,0.139274628877072
"55%",1.06308276944832,0.139740004977937
"56%",1.06354573953093,0.140490248017154
"57%",1.06395271792198,0.141037165157438
"58%",1.06446469152265,0.141692029132563
"59%",1.06503366390878,0.142252900810661
"60%",1.06573475799945,0.143023014461181
"61%",1.0662668600465,0.143571909229056
"62%",1.06671608678856,0.144005726673441
"63%",1.06727116778348,0.144654840500437
"64%",1.06803893304496,0.145270675380375
"65%",1.06889882318611,0.145837522937794
"66%",1.0695387754052,0.146220024854703
"67%",1.07002135624969,0.146812552448235
"68%",1.07033306293189,0.147650862159046
"69%",1.07115276863467,0.148150370909079
"70%",1.07162132768999,0.148893820180366
"71%",1.07231494545387,0.149524803374062
"72%",1.07286527633486,0.150091455209801
"73%",1.073622906455,0.150952084465847
"74%",1.07424550042663,0.151784906318255
"75%",1.07525795931819,0.152559024946737
"76%",1.07585834892999,0.153038119771949
"77%",1.07652772224348,0.153859587220595
"78%",1.07723356203831,0.154846447429901
"79%",1.07800182185649,0.155642085626473
"80%",1.07863591380576,0.156524991170526
"81%",1.07978918908354,0.157353442309206
"82%",1.08087259865357,0.158487916096461
"83%",1.08188440232878,0.159650979319691
"84%",1.08319598816887,0.160270261650511
"85%",1.08413076383958,0.161089566448541
"86%",1.08546604178449,0.162096591823534
"87%",1.0867569487203,0.163309525489801
"88%",1.08825037328592,0.165041429685075
"89%",1.09033929287794,0.166930027930803
"90%",1.09250791148203,0.169190365738953
"91%",1.09489709473607,0.171395391160674
"92%",1.09813082737787,0.173342668824288
"93%",1.10251319028887,0.177190419794313
"94%",1.11013149057206,0.181269413952314
"95%",1.28622756994181,0.184947249233358
"96%",1.42843067148662,0.204854007192024
"97%",1.45176903908138,0.222310015161561
"98%",1.48236931147023,0.233017068560292
"99%",1.5076784277651,0.314399042134713
