"","V1","V2"
"1%",-0.514460583276063,0.340195231337661
"2%",-0.491495772026684,0.343698436877672
"3%",-0.477407742550419,0.345663307953338
"4%",-0.474385754832185,0.347808698481811
"5%",-0.410467311852394,0.348990256472967
"6%",-0.363780401027043,0.350376296648756
"7%",-0.308120763293518,0.351167942481635
"8%",-0.290070740079924,0.352287262023444
"9%",-0.284956107737969,0.353442137277967
"10%",-0.28217188866092,0.354361823076868
"11%",-0.280113247311983,0.355538184053021
"12%",-0.278317947025851,0.356333449242926
"13%",-0.277166435572149,0.357252366536214
"14%",-0.275687513479508,0.358235870824946
"15%",-0.274188782309115,0.358821727950036
"16%",-0.273030168618132,0.359321294329715
"17%",-0.272008848479594,0.359972648944169
"18%",-0.271288677148626,0.360445544688689
"19%",-0.270482127743495,0.360985965055176
"20%",-0.269638120879741,0.361455953838893
"21%",-0.269141840800328,0.362086033850919
"22%",-0.268541406629359,0.362608689853016
"23%",-0.26794216709742,0.363184546961125
"24%",-0.267158919350981,0.363664414881719
"25%",-0.266591233510715,0.364137646825931
"26%",-0.266081100060709,0.36453366513968
"27%",-0.265642581510148,0.364994134017015
"28%",-0.265172628045493,0.365397576865518
"29%",-0.26470817099324,0.365873126404294
"30%",-0.263907566769024,0.366216830731557
"31%",-0.263368830346287,0.366711571389216
"32%",-0.263014143881477,0.367272944946739
"33%",-0.262698162728386,0.367608555439079
"34%",-0.262362136192099,0.368027201772475
"35%",-0.261764038614911,0.36842983731575
"36%",-0.261219859162104,0.36900045217639
"37%",-0.260785079190597,0.369485163366702
"38%",-0.260413508532018,0.369920188635615
"39%",-0.25989564966658,0.370325129238909
"40%",-0.259370644936379,0.370823903480473
"41%",-0.258941851843136,0.37134780692778
"42%",-0.258509241028806,0.372036972500947
"43%",-0.258087399948246,0.372333127232638
"44%",-0.25771087749336,0.372818520378699
"45%",-0.257270663035735,0.373394615739382
"46%",-0.25675338401226,0.3738284144637
"47%",-0.256364354654403,0.374194280391964
"48%",-0.255900652202514,0.374477820431298
"49%",-0.255466861309306,0.374997616920012
"50%",-0.255064560552714,0.375455532163771
"51%",-0.254756522918175,0.375742465923493
"52%",-0.254289822279665,0.37619495000652
"53%",-0.254002333194877,0.376700145861723
"54%",-0.253504189319055,0.377040704866776
"55%",-0.253111623514744,0.37763399078003
"56%",-0.252528271740503,0.378121664611044
"57%",-0.252127976428662,0.378535293391851
"58%",-0.251680428183307,0.379043911100309
"59%",-0.251273941880235,0.379403166550654
"60%",-0.250776288396852,0.379773422311262
"61%",-0.250429916184307,0.380290765260577
"62%",-0.250028768914398,0.380697302789851
"63%",-0.2497396554599,0.381098203411271
"64%",-0.249372524184873,0.381653121820405
"65%",-0.248906587399996,0.382275832980094
"66%",-0.248469172872396,0.382817443549007
"67%",-0.247983861555852,0.383273230185124
"68%",-0.247413187905578,0.383698946372147
"69%",-0.247096049110491,0.38418132032885
"70%",-0.246645786288164,0.384793228986416
"71%",-0.246186722780984,0.385353501748134
"72%",-0.245587411264177,0.385898514964472
"73%",-0.245295507960414,0.386375378516326
"74%",-0.244778710482458,0.387031364052917
"75%",-0.244429241134145,0.387467581726312
"76%",-0.243801387659824,0.387927324224863
"77%",-0.243315611965164,0.388781028846677
"78%",-0.24292056941631,0.389372893004143
"79%",-0.242380310115271,0.389917016339972
"80%",-0.241865475284155,0.390593769428705
"81%",-0.241157964678271,0.391443230828059
"82%",-0.240474140073342,0.392266817667597
"83%",-0.239870168376867,0.393349028752947
"84%",-0.23928970802529,0.394243017850189
"85%",-0.238740269915239,0.395587444208573
"86%",-0.238148246076846,0.39681867961968
"87%",-0.237315237428813,0.39838865000232
"88%",-0.236659695687232,0.39944177928034
"89%",-0.235915621643922,0.400749427485035
"90%",-0.234898568516507,0.403576640727416
"91%",-0.234059652605309,0.407406336319529
"92%",-0.233092494274449,0.411202600265231
"93%",-0.231936878451673,0.588131991398253
"94%",-0.230793944054471,0.615138525260971
"95%",-0.229617153261692,0.782918077030985
"96%",-0.22821971552025,0.844342325049352
"97%",-0.226488194237973,0.853521419166559
"98%",-0.223588330707541,0.883930584430099
"99%",-0.219277505676484,1.13283504199429
