"","V1","V2"
"1%",0.376519488408037,0.295580925526918
"2%",0.380188506857096,0.300540125064254
"3%",0.383134548120937,0.303338382226289
"4%",0.384810368583283,0.305190228198339
"5%",0.386636291929,0.306794243711539
"6%",0.387827999299224,0.308408467405139
"7%",0.388956104542282,0.309366837019444
"8%",0.390588866454136,0.310593684950674
"9%",0.391323299457697,0.311789665131759
"10%",0.392031216061285,0.312646712760132
"11%",0.393201216545993,0.313498626484908
"12%",0.394152835481011,0.314640192020932
"13%",0.3953183373624,0.315276985522097
"14%",0.395868550255794,0.316292395122436
"15%",0.396723257209285,0.316960261581534
"16%",0.397215177975915,0.317665322651094
"17%",0.397956921249591,0.318427642153039
"18%",0.39846644949791,0.318962522305812
"19%",0.398965450867376,0.319504435065739
"20%",0.399566829809556,0.320189237976357
"21%",0.40023975661135,0.320847235722674
"22%",0.400694758486705,0.321562743910441
"23%",0.401240667998948,0.322183523401074
"24%",0.401702874004735,0.322755054419503
"25%",0.402173416058254,0.323319815124135
"26%",0.40262223287861,0.323965226410432
"27%",0.403110766614073,0.324284034502977
"28%",0.403597916279112,0.324825693548816
"29%",0.404130114992514,0.325099883200989
"30%",0.404607743512068,0.325630931161103
"31%",0.405016360755628,0.326082548139701
"32%",0.405385816119899,0.326424282324814
"33%",0.405838390290024,0.326845554963357
"34%",0.406120274392606,0.32722644643344
"35%",0.406540581484307,0.32760035402377
"36%",0.406873376424062,0.327969172606177
"37%",0.407369748960594,0.328384934315883
"38%",0.407790464383263,0.328854964066555
"39%",0.408058888731478,0.329160609343651
"40%",0.408432255158332,0.329529318097889
"41%",0.408721186645304,0.33008073762
"42%",0.409122292895283,0.330489818420405
"43%",0.409448299353603,0.330976150868224
"44%",0.409945207519474,0.331269644087629
"45%",0.410331842167941,0.331667247026339
"46%",0.4107402511455,0.332211217981979
"47%",0.411107960322141,0.332479187347226
"48%",0.411471374578046,0.332835504173319
"49%",0.411806614837193,0.33330773123894
"50%",0.412146864028108,0.33370845469267
"51%",0.412643534192853,0.334244819317199
"52%",0.413121185552582,0.33450045951466
"53%",0.413649417969941,0.334831353228923
"54%",0.414303357095301,0.335386897906811
"55%",0.414663354633573,0.335726288516576
"56%",0.414957402332951,0.336162639432701
"57%",0.415285571405599,0.336702257071392
"58%",0.41573684942144,0.337092938217536
"59%",0.416162109439558,0.337434924259532
"60%",0.416666658522665,0.337957534849715
"61%",0.417158232052349,0.338468617992692
"62%",0.417526621837302,0.338892805621973
"63%",0.417859444715628,0.33938209656952
"64%",0.418507867295669,0.340083680055007
"65%",0.418894453395997,0.340563582117291
"66%",0.419457991165276,0.341160308271009
"67%",0.419828802116018,0.341664481169415
"68%",0.420372095986123,0.342169447749646
"69%",0.421034740256308,0.342732924988862
"70%",0.421460845420456,0.343268202764067
"71%",0.421900383151014,0.343863335211649
"72%",0.422474508974404,0.34440736218189
"73%",0.423032200665097,0.345176109921115
"74%",0.423599476838899,0.345682751668135
"75%",0.42409180056172,0.346497712554488
"76%",0.424760228772736,0.347213309140884
"77%",0.425548917902366,0.347921887376222
"78%",0.426084107274376,0.348507629311966
"79%",0.426980165806231,0.349356423822822
"80%",0.42776872437972,0.350211511216486
"81%",0.428719131760304,0.351123385432565
"82%",0.429731523701649,0.351852602931504
"83%",0.430391445985858,0.352502840091632
"84%",0.431578788304187,0.353890032702185
"85%",0.432827066815554,0.355364143573836
"86%",0.434067883184869,0.356971271615004
"87%",0.435326952131072,0.358345470720081
"88%",0.436717660539024,0.360082373964564
"89%",0.43868682222625,0.362624085131292
"90%",0.442181340014256,0.365837904745041
"91%",0.445646744308471,0.371549586269991
"92%",0.579986860786402,0.489772965009485
"93%",0.60243597508127,0.514874345511084
"94%",0.62020320469055,0.527346880490023
"95%",0.720126924632438,0.642502135062541
"96%",0.769352795223908,0.725104160848095
"97%",0.813075069999814,0.757968310876781
"98%",0.836364782187345,0.760141571518567
"99%",0.83992955703074,0.847895829409182
