"","V1","V2"
"1%",-1.05752906141867,0.0629541699404463
"2%",-0.945080694909859,0.0686531846385266
"3%",-0.945080694909859,0.0721142288079439
"4%",-0.919094213951023,0.072607432782293
"5%",-0.829958792823681,0.0737830956220555
"6%",-0.706904950983863,0.0756369117584549
"7%",-0.516298778079473,0.0771484207951963
"8%",-0.512284901299024,0.0790794576770914
"9%",-0.51031863788833,0.0800126749542971
"10%",-0.508536562309405,0.0809224962548325
"11%",-0.506987790543129,0.0820593631559041
"12%",-0.505488563490308,0.0828967736604011
"13%",-0.504268221262546,0.0839221983114484
"14%",-0.503043982123243,0.0846284419144389
"15%",-0.501972523492804,0.0853437794860669
"16%",-0.501094417871092,0.0861391873335075
"17%",-0.500217171948501,0.0868053874791194
"18%",-0.499419230116843,0.0875600385826739
"19%",-0.498585696208904,0.0881376303446803
"20%",-0.497941547813437,0.0887020665561743
"21%",-0.497097728200463,0.0891687558431714
"22%",-0.496308548749286,0.0898307064934234
"23%",-0.495714710878409,0.0902576966863161
"24%",-0.495261712143057,0.0907214678703377
"25%",-0.494788129717322,0.0915178891297926
"26%",-0.494096599081957,0.0918747172895211
"27%",-0.493630682709234,0.0923616748722859
"28%",-0.493179969864581,0.0928616070719086
"29%",-0.492650437655944,0.0932812633075539
"30%",-0.492010376286228,0.0938539344733088
"31%",-0.491306277789782,0.0942476771858221
"32%",-0.490819406654537,0.0947552484478497
"33%",-0.490277257903289,0.0952159771518821
"34%",-0.489983910048393,0.0956498277029566
"35%",-0.48952889762843,0.0962605292755218
"36%",-0.489053895587231,0.0967738475755314
"37%",-0.488457270986056,0.097201773488138
"38%",-0.487921579015662,0.0976267668462158
"39%",-0.487543215540219,0.0980716987323677
"40%",-0.487075487028896,0.0985670125804542
"41%",-0.486728113015848,0.0990609139831972
"42%",-0.486294723919833,0.0995693151438563
"43%",-0.486010883543911,0.0999172485514487
"44%",-0.485503500261383,0.100308628871437
"45%",-0.485230931373506,0.100660560775507
"46%",-0.484787261351098,0.101108155555139
"47%",-0.484316503654779,0.101564509252378
"48%",-0.483952422623314,0.102115499212094
"49%",-0.483564655562869,0.102573900124276
"50%",-0.483145901110006,0.103035911221662
"51%",-0.482673071007245,0.103410297573001
"52%",-0.482339778200969,0.103888590904138
"53%",-0.481818830790032,0.10439669920013
"54%",-0.481406212507015,0.104912442256767
"55%",-0.480948586543469,0.105381394374836
"56%",-0.48049328433608,0.105864745578034
"57%",-0.480073578334681,0.106393461482936
"58%",-0.479749321970603,0.106856849680834
"59%",-0.479333102831983,0.107243825774669
"60%",-0.478869946982079,0.107702469955729
"61%",-0.478494212189636,0.108159404358797
"62%",-0.478021215345219,0.10866911169522
"63%",-0.477631368223779,0.108979913337909
"64%",-0.477345731057853,0.109523989254115
"65%",-0.477013912461578,0.109878665899239
"66%",-0.476450050615651,0.110307861925408
"67%",-0.476067317553376,0.110664737235237
"68%",-0.475627973478412,0.110921413436099
"69%",-0.475213801570946,0.111597266249211
"70%",-0.474684002449117,0.112067738191235
"71%",-0.474190112956909,0.112531015414095
"72%",-0.473653028843021,0.112953169377501
"73%",-0.47315844861501,0.113390972636653
"74%",-0.472567165033598,0.113987150784473
"75%",-0.47217400796707,0.114373150487531
"76%",-0.471801928888072,0.114850869002393
"77%",-0.471230634892557,0.11528476886373
"78%",-0.470629907423718,0.115749907154574
"79%",-0.470095372857453,0.116365049330867
"80%",-0.469499556070084,0.11682391341038
"81%",-0.468961147176698,0.117427227727562
"82%",-0.468342502684342,0.118020971884283
"83%",-0.467716002238967,0.118675484579961
"84%",-0.467085797822614,0.119416095693484
"85%",-0.466496150217802,0.120403973670227
"86%",-0.465919057283893,0.121306593092112
"87%",-0.465352696299715,0.122055012610549
"88%",-0.464502247258819,0.122718379058508
"89%",-0.463668388275639,0.124052982855935
"90%",-0.463143956175798,0.125468658464897
"91%",-0.46239153836157,0.126445984139085
"92%",-0.461447558168963,0.12758488297118
"93%",-0.460281479288382,0.129183992875211
"94%",-0.458862909791196,0.131185045503889
"95%",-0.457606743586536,0.132936652204678
"96%",-0.456496955093585,0.136442927081389
"97%",-0.454371205264865,0.14159210532602
"98%",-0.451606265912376,0.14159210532602
"99%",-0.446666834579092,0.148945460713396
